Date,HomeTeam,AwayTeam,FTHG,FTAG
08/12/2019,LV,TEN,21,42
24/11/2019,NYJ,LV,34,3
17/11/2019,LV,CIN,17,10
27/10/2019,HOU,LV,27,24
20/10/2019,GB,LV,42,24
22/09/2019,MIN,LV,34,14
16/12/2018,CIN,LV,30,16
18/11/2018,ARI,LV,21,23
01/11/2018,SF,LV,34,3
14/10/2018,LV,SEA,3,27
30/09/2018,LV,CLE,45,42
23/09/2018,MIA,LV,28,20
10/09/2018,LV,LAR,13,33
25/12/2017,PHI,LV,19,10
17/12/2017,LV,DAL,17,20
03/12/2017,LV,NYG,24,17
19/11/2017,LV,NE,8,33
05/11/2017,MIA,LV,24,27
29/10/2017,BUF,LV,34,14
24/09/2017,WSH,LV,27,10
17/09/2017,LV,NYJ,45,20
10/09/2017,TEN,LV,16,26
07/01/2017,HOU,LV,27,14
04/12/2016,LV,BUF,38,24
21/11/2016,LV,HOU,27,20
30/10/2016,TB,LV,24,30
23/10/2016,JAX,LV,16,33
25/09/2016,TEN,LV,10,17
18/09/2016,LV,ATL,28,35
20/12/2015,LV,GB,20,30
29/11/2015,TEN,LV,21,24
15/11/2015,LV,MIN,14,30
01/11/2015,LV,NYJ,34,20
27/09/2015,CLE,LV,20,27
13/09/2015,LV,CIN,13,33
21/12/2014,LV,BUF,26,24
07/12/2014,LV,SF,24,13
30/11/2014,LAR,LV,52,0
02/11/2014,SEA,LV,30,24
26/10/2014,CLE,LV,23,13
19/10/2014,LV,ARI,13,24
28/09/2014,LV,MIA,14,38
21/09/2014,NE,LV,16,9
14/09/2014,LV,HOU,14,30
07/09/2014,NYJ,LV,19,14
08/12/2013,NYJ,LV,37,27
28/11/2013,DAL,LV,31,24
24/11/2013,LV,TEN,19,23
17/11/2013,HOU,LV,23,28
10/11/2013,NYG,LV,24,20
03/11/2013,LV,PHI,20,49
29/09/2013,LV,WSH,14,24
15/09/2013,LV,JAX,19,9
02/12/2012,LV,CLE,17,20
25/11/2012,CIN,LV,34,10
04/11/2012,LV,TB,32,42
21/10/2012,LV,JAX,26,23
14/10/2012,ATL,LV,23,20
16/09/2012,MIA,LV,35,13
11/12/2011,GB,LV,46,16
04/12/2011,MIA,LV,34,14
20/11/2011,MIN,LV,21,27
16/10/2011,LV,CLE,24,17
09/10/2011,HOU,LV,20,25
02/10/2011,LV,NE,19,31
25/09/2011,LV,NYJ,34,24
18/09/2011,BUF,LV,38,35
12/12/2010,JAX,LV,38,31
28/11/2010,LV,MIA,17,33
31/10/2010,LV,SEA,33,3
17/10/2010,SF,LV,17,9
03/10/2010,LV,HOU,24,31
26/09/2010,ARI,LV,24,23
19/09/2010,LV,LAR,16,14
12/09/2010,TEN,LV,38,13
27/12/2009,CLE,LV,23,9
13/12/2009,LV,WSH,13,34
26/11/2009,DAL,LV,24,7
22/11/2009,LV,CIN,20,17
25/10/2009,LV,NYJ,0,38
18/10/2009,LV,PHI,13,9
11/10/2009,NYG,LV,44,7
04/10/2009,HOU,LV,29,6
28/12/2008,TB,LV,24,31
21/12/2008,LV,HOU,27,16
14/12/2008,LV,NE,26,49
16/11/2008,MIA,LV,17,15
02/11/2008,LV,ATL,0,24
19/10/2008,LV,NYJ,16,13
10/12/2023,ATL,TB,25,29
03/12/2023,NYJ,ATL,8,13
12/11/2023,ARI,ATL,25,23
05/11/2023,ATL,MIN,28,31
29/10/2023,TEN,ATL,28,23
22/10/2023,TB,ATL,13,16
15/10/2023,ATL,WSH,16,24
08/10/2023,ATL,HOU,21,19
01/10/2023,JAX,ATL,23,7
17/09/2023,ATL,GB,25,24
08/01/2023,ATL,TB,30,17
01/01/2023,ATL,ARI,20,19
27/11/2022,WSH,ATL,19,13
23/10/2022,CIN,ATL,35,17
16/10/2022,ATL,SF,28,14
09/10/2022,TB,ATL,21,15
02/10/2022,ATL,CLE,23,20
25/09/2022,SEA,ATL,23,27
18/09/2022,LAR,ATL,31,27
02/01/2022,BUF,ATL,29,15
19/12/2021,SF,ATL,31,13
05/12/2021,ATL,TB,17,30
28/11/2021,JAX,ATL,14,21
18/11/2021,ATL,NE,0,25
14/11/2021,DAL,ATL,43,3
24/10/2021,MIA,ATL,28,30
10/10/2021,ATL,NYJ,27,20
03/10/2021,ATL,WSH,30,34
26/09/2021,NYG,ATL,14,17
19/09/2021,TB,ATL,48,25
12/09/2021,ATL,PHI,6,32
03/01/2021,TB,ATL,44,27
20/12/2020,ATL,TB,27,31
18/10/2020,MIN,ATL,23,40
05/10/2020,GB,ATL,30,16
20/09/2020,DAL,ATL,40,39
13/09/2020,ATL,SEA,25,38
29/12/2019,TB,ATL,22,28
22/12/2019,ATL,JAX,24,12
15/12/2019,SF,ATL,22,29
24/11/2019,ATL,TB,22,35
27/10/2019,ATL,SEA,20,27
20/10/2019,ATL,LAR,10,37
13/10/2019,ARI,ATL,34,33
06/10/2019,HOU,ATL,53,32
29/09/2019,ATL,TEN,10,24
15/09/2019,ATL,PHI,24,20
08/09/2019,MIN,ATL,28,12
30/12/2018,TB,ATL,32,34
16/12/2018,ATL,ARI,40,14
09/12/2018,GB,ATL,34,20
18/11/2018,ATL,DAL,19,22
11/11/2018,CLE,ATL,28,16
04/11/2018,WSH,ATL,14,38
22/10/2018,ATL,NYG,23,20
14/10/2018,ATL,TB,34,29
30/09/2018,ATL,CIN,36,37
06/09/2018,PHI,ATL,18,12
13/01/2018,PHI,ATL,15,10
06/01/2018,LAR,ATL,13,26
18/12/2017,TB,ATL,21,24
03/12/2017,ATL,MIN,9,14
26/11/2017,ATL,TB,34,20
20/11/2017,SEA,ATL,31,34
12/11/2017,ATL,DAL,27,7
29/10/2017,NYJ,ATL,20,25
22/10/2017,NE,ATL,23,7
15/10/2017,ATL,MIA,17,20
01/10/2017,ATL,BUF,17,23
17/09/2017,ATL,GB,34,23
05/02/2017,ATL,NE,28,34
22/01/2017,ATL,GB,44,21
14/01/2017,ATL,SEA,36,20
18/12/2016,ATL,SF,41,13
11/12/2016,LAR,ATL,14,42
27/11/2016,ATL,ARI,38,19
13/11/2016,PHI,ATL,24,15
03/11/2016,TB,ATL,28,43
30/10/2016,ATL,GB,33,32
16/10/2016,SEA,ATL,26,24
11/09/2016,ATL,TB,24,31
20/12/2015,JAX,ATL,17,23
06/12/2015,TB,ATL,23,19
29/11/2015,ATL,MIN,10,20
08/11/2015,SF,ATL,17,16
01/11/2015,ATL,TB,20,23
25/10/2015,TEN,ATL,7,10
11/10/2015,ATL,WSH,25,19
04/10/2015,ATL,HOU,48,21
27/09/2015,DAL,ATL,28,39
20/09/2015,NYG,ATL,20,24
14/09/2015,ATL,PHI,26,24
08/12/2014,GB,ATL,43,37
30/11/2014,ATL,ARI,29,18
23/11/2014,ATL,CLE,24,26
09/11/2014,TB,ATL,17,27
05/10/2014,NYG,ATL,30,20
28/09/2014,MIN,ATL,41,28
18/09/2014,ATL,TB,56,14
14/09/2014,CIN,ATL,24,10
23/12/2013,SF,ATL,34,24
15/12/2013,ATL,WSH,27,26
08/12/2013,GB,ATL,22,21
01/12/2013,BUF,ATL,31,34
17/11/2013,TB,ATL,41,28
10/11/2013,ATL,SEA,10,33
27/10/2013,ARI,ATL,27,13
20/10/2013,ATL,TB,31,23
07/10/2013,ATL,NYJ,28,30
29/09/2013,ATL,NE,23,30
22/09/2013,MIA,ATL,27,23
15/09/2013,ATL,LAR,31,24
20/01/2013,ATL,SF,24,28
13/01/2013,ATL,SEA,30,28
30/12/2012,ATL,TB,17,22
16/12/2012,ATL,NYG,34,0
25/11/2012,TB,ATL,23,24
18/11/2012,ATL,ARI,23,19
04/11/2012,ATL,DAL,19,13
28/10/2012,PHI,ATL,17,30
07/10/2012,WSH,ATL,17,24
08/01/2012,NYG,ATL,24,2
01/01/2012,ATL,TB,45,24
15/12/2011,ATL,JAX,41,14
04/12/2011,HOU,ATL,17,10
27/11/2011,ATL,MIN,24,14
20/11/2011,ATL,TEN,23,17
09/10/2011,ATL,GB,14,25
02/10/2011,SEA,ATL,28,30
25/09/2011,TB,ATL,16,13
18/09/2011,ATL,PHI,35,31
15/01/2011,ATL,GB,21,48
19/12/2010,SEA,ATL,18,34
05/12/2010,TB,ATL,24,28
28/11/2010,ATL,GB,20,17
21/11/2010,LAR,ATL,17,34
07/11/2010,ATL,TB,27,21
24/10/2010,ATL,CIN,39,32
17/10/2010,PHI,ATL,31,17
10/10/2010,CLE,ATL,10,20
03/10/2010,ATL,SF,16,14
19/09/2010,ATL,ARI,41,7
03/01/2010,TB,ATL,10,20
27/12/2009,ATL,BUF,31,3
20/12/2009,NYJ,ATL,7,10
06/12/2009,ATL,PHI,7,34
29/11/2009,ATL,TB,20,17
22/11/2009,NYG,ATL,34,31
08/11/2009,ATL,WSH,31,17
25/10/2009,DAL,ATL,37,21
11/10/2009,SF,ATL,10,45
27/09/2009,NE,ATL,26,10
13/09/2009,ATL,MIA,19,7
28/12/2008,ATL,LAR,31,27
21/12/2008,MIN,ATL,17,24
14/12/2008,ATL,TB,13,10
05/10/2008,GB,ATL,24,27
07/01/2024,ARI,SEA,20,21
31/12/2023,PHI,ARI,31,35
17/12/2023,ARI,SF,29,45
26/11/2023,ARI,LAR,14,37
19/11/2023,HOU,ARI,21,16
05/11/2023,CLE,ARI,27,0
22/10/2023,SEA,ARI,20,10
15/10/2023,LAR,ARI,26,9
08/10/2023,ARI,CIN,20,34
01/10/2023,SF,ARI,35,16
24/09/2023,ARI,DAL,28,16
17/09/2023,ARI,NYG,28,31
10/09/2023,WSH,ARI,20,16
08/01/2023,SF,ARI,38,13
25/12/2022,ARI,TB,16,19
12/12/2022,ARI,NE,13,27
21/11/2022,ARI,SF,10,38
13/11/2022,LAR,ARI,17,27
06/11/2022,ARI,SEA,21,31
30/10/2022,MIN,ARI,34,26
16/10/2022,SEA,ARI,19,9
09/10/2022,ARI,PHI,17,20
25/09/2022,ARI,LAR,12,20
17/01/2022,LAR,ARI,34,11
09/01/2022,ARI,SEA,30,38
02/01/2022,DAL,ARI,22,25
13/12/2021,ARI,LAR,23,30
21/11/2021,SEA,ARI,13,23
07/11/2021,SF,ARI,17,31
28/10/2021,ARI,GB,21,24
24/10/2021,ARI,HOU,31,5
17/10/2021,CLE,ARI,14,37
10/10/2021,ARI,SF,17,10
03/10/2021,LAR,ARI,20,37
26/09/2021,JAX,ARI,19,31
19/09/2021,ARI,MIN,34,33
12/09/2021,TEN,ARI,13,38
03/01/2021,LAR,ARI,18,7
26/12/2020,ARI,SF,12,20
20/12/2020,ARI,PHI,33,26
13/12/2020,NYG,ARI,7,26
06/12/2020,ARI,LAR,28,38
29/11/2020,NE,ARI,20,17
19/11/2020,SEA,ARI,28,21
15/11/2020,ARI,BUF,32,30
08/11/2020,ARI,MIA,31,34
25/10/2020,ARI,SEA,37,34
19/10/2020,DAL,ARI,10,38
11/10/2020,NYJ,ARI,10,30
20/09/2020,ARI,WSH,30,15
13/09/2020,SF,ARI,20,24
29/12/2019,LAR,ARI,31,24
22/12/2019,SEA,ARI,13,27
15/12/2019,ARI,CLE,38,24
01/12/2019,ARI,LAR,7,34
17/11/2019,SF,ARI,36,26
10/11/2019,TB,ARI,30,27
31/10/2019,ARI,SF,25,28
20/10/2019,NYG,ARI,21,27
06/10/2019,CIN,ARI,23,26
29/09/2019,ARI,SEA,10,27
30/12/2018,SEA,ARI,27,24
23/12/2018,ARI,LAR,9,31
02/12/2018,GB,ARI,17,20
28/10/2018,ARI,SF,18,15
14/10/2018,MIN,ARI,27,17
07/10/2018,SF,ARI,18,28
30/09/2018,ARI,SEA,17,20
16/09/2018,LAR,ARI,34,0
09/09/2018,ARI,WSH,6,24
31/12/2017,SEA,ARI,24,26
24/12/2017,ARI,NYG,23,0
17/12/2017,WSH,ARI,20,15
10/12/2017,ARI,TEN,12,7
03/12/2017,ARI,LAR,16,32
26/11/2017,ARI,JAX,27,24
19/11/2017,HOU,ARI,31,21
09/11/2017,ARI,SEA,16,22
05/11/2017,SF,ARI,10,20
22/10/2017,LAR,ARI,33,0
15/10/2017,ARI,TB,38,33
08/10/2017,PHI,ARI,34,7
01/10/2017,ARI,SF,18,15
25/09/2017,ARI,DAL,17,28
01/01/2017,LAR,ARI,6,44
24/12/2016,SEA,ARI,31,34
11/12/2016,MIA,ARI,26,23
04/12/2016,ARI,WSH,31,23
20/11/2016,MIN,ARI,30,24
13/11/2016,ARI,SF,23,20
23/10/2016,ARI,SEA,6,6
17/10/2016,ARI,NYJ,28,3
06/10/2016,SF,ARI,21,33
02/10/2016,ARI,LAR,13,17
25/09/2016,BUF,ARI,33,18
18/09/2016,ARI,TB,40,7
11/09/2016,ARI,NE,21,23
16/01/2016,ARI,GB,26,20
03/01/2016,ARI,SEA,6,36
27/12/2015,ARI,GB,38,8
20/12/2015,PHI,ARI,17,40
10/12/2015,ARI,MIN,23,20
06/12/2015,LAR,ARI,3,27
29/11/2015,SF,ARI,13,19
22/11/2015,ARI,CIN,34,31
15/11/2015,SEA,ARI,32,39
01/11/2015,CLE,ARI,20,34
04/10/2015,ARI,LAR,22,24
27/09/2015,ARI,SF,47,7
28/12/2014,SF,ARI,20,17
21/12/2014,ARI,SEA,6,35
11/12/2014,LAR,ARI,6,12
23/11/2014,SEA,ARI,19,3
09/11/2014,ARI,LAR,31,14
02/11/2014,DAL,ARI,17,28
26/10/2014,ARI,PHI,24,20
12/10/2014,ARI,WSH,30,20
21/09/2014,ARI,SF,23,14
14/09/2014,NYG,ARI,14,25
29/12/2013,ARI,SF,20,23
22/12/2013,SEA,ARI,10,17
15/12/2013,TEN,ARI,34,37
08/12/2013,ARI,LAR,30,10
01/12/2013,PHI,ARI,24,21
17/11/2013,JAX,ARI,14,27
10/11/2013,ARI,HOU,27,24
17/10/2013,ARI,SEA,22,34
13/10/2013,SF,ARI,32,20
29/09/2013,TB,ARI,10,13
08/09/2013,LAR,ARI,27,24
30/12/2012,SF,ARI,27,13
09/12/2012,SEA,ARI,58,0
02/12/2012,NYJ,ARI,7,6
25/11/2012,ARI,LAR,17,31
04/11/2012,GB,ARI,31,17
29/10/2012,ARI,SF,3,24
21/10/2012,MIN,ARI,21,14
14/10/2012,ARI,BUF,16,19
04/10/2012,LAR,ARI,17,3
30/09/2012,ARI,MIA,24,21
23/09/2012,ARI,PHI,27,6
16/09/2012,NE,ARI,18,20
09/09/2012,ARI,SEA,20,16
01/01/2012,ARI,SEA,23,20
24/12/2011,CIN,ARI,23,16
18/12/2011,ARI,CLE,20,17
11/12/2011,ARI,SF,21,19
04/12/2011,ARI,DAL,19,13
27/11/2011,LAR,ARI,20,23
20/11/2011,SF,ARI,23,7
13/11/2011,PHI,ARI,17,21
06/11/2011,ARI,LAR,19,13
09/10/2011,MIN,ARI,34,10
02/10/2011,ARI,NYG,27,31
25/09/2011,SEA,ARI,13,10
18/09/2011,WSH,ARI,22,21
02/01/2011,SF,ARI,38,7
25/12/2010,ARI,DAL,27,26
05/12/2010,ARI,LAR,6,19
29/11/2010,ARI,SF,6,27
14/11/2010,ARI,SEA,18,36
07/11/2010,MIN,ARI,27,24
31/10/2010,ARI,TB,35,38
24/10/2010,SEA,ARI,22,10
12/09/2010,LAR,ARI,13,17
10/01/2010,ARI,GB,51,45
03/01/2010,ARI,GB,7,33
27/12/2009,ARI,LAR,31,10
14/12/2009,SF,ARI,24,9
06/12/2009,ARI,MIN,30,17
29/11/2009,TEN,ARI,20,17
15/11/2009,ARI,SEA,31,20
25/10/2009,NYG,ARI,17,24
18/10/2009,SEA,ARI,3,27
11/10/2009,ARI,HOU,28,21
20/09/2009,JAX,ARI,17,31
13/09/2009,ARI,SF,16,20
18/01/2009,ARI,PHI,32,25
28/12/2008,ARI,SEA,34,21
21/12/2008,NE,ARI,47,7
14/12/2008,ARI,MIN,14,35
07/12/2008,ARI,LAR,34,10
27/11/2008,PHI,ARI,48,20
23/11/2008,ARI,NYG,29,37
16/11/2008,SEA,ARI,20,26
10/11/2008,ARI,SF,29,24
02/11/2008,LAR,ARI,13,34
12/10/2008,ARI,DAL,30,24
05/10/2008,ARI,BUF,41,17
15/01/2024,TB,PHI,32,9
24/12/2023,TB,JAX,30,12
17/12/2023,GB,TB,20,34
19/11/2023,SF,TB,27,14
12/11/2023,TB,TEN,20,6
05/11/2023,HOU,TB,39,37
26/10/2023,BUF,TB,24,18
25/09/2023,TB,PHI,11,25
10/09/2023,MIN,TB,17,20
16/01/2023,TB,DAL,14,31
18/12/2022,TB,CIN,23,34
11/12/2022,SF,TB,35,7
27/11/2022,CLE,TB,23,17
13/11/2022,TB,SEA,21,16
06/11/2022,TB,LAR,16,13
25/09/2022,TB,GB,12,14
11/09/2022,DAL,TB,3,19
23/01/2022,TB,LAR,27,30
16/01/2022,TB,PHI,31,15
02/01/2022,NYJ,TB,24,28
12/12/2021,TB,BUF,33,27
22/11/2021,TB,NYG,30,10
14/11/2021,WSH,TB,29,19
14/10/2021,PHI,TB,22,28
10/10/2021,TB,MIA,45,17
03/10/2021,NE,TB,17,19
26/09/2021,LAR,TB,34,24
09/09/2021,TB,DAL,31,29
24/01/2021,GB,TB,26,31
09/01/2021,WSH,TB,23,31
13/12/2020,TB,MIN,26,14
23/11/2020,TB,LAR,24,27
02/11/2020,NYG,TB,23,25
18/10/2020,TB,GB,38,10
21/12/2019,TB,HOU,20,23
01/12/2019,JAX,TB,11,28
03/11/2019,SEA,TB,40,34
27/10/2019,TEN,TB,27,23
29/09/2019,LAR,TB,40,55
22/09/2019,TB,NYG,31,32
08/09/2019,TB,SF,17,31
23/12/2018,DAL,TB,27,20
25/11/2018,TB,SF,27,9
18/11/2018,NYG,TB,38,35
11/11/2018,TB,WSH,3,16
28/10/2018,CIN,TB,37,34
21/10/2018,TB,CLE,26,23
16/09/2018,TB,PHI,27,21
03/12/2017,GB,TB,26,20
19/11/2017,MIA,TB,20,30
12/11/2017,TB,NYJ,15,10
22/10/2017,BUF,TB,30,27
05/10/2017,TB,NE,14,19
01/10/2017,TB,NYG,25,23
24/09/2017,MIN,TB,34,17
18/12/2016,DAL,TB,26,20
27/11/2016,TB,SEA,14,5
23/10/2016,SF,TB,17,34
25/09/2016,TB,LAR,32,37
17/12/2015,LAR,TB,31,23
22/11/2015,PHI,TB,17,45
15/11/2015,TB,DAL,10,6
08/11/2015,TB,NYG,18,32
25/10/2015,WSH,TB,31,30
11/10/2015,TB,JAX,38,31
27/09/2015,HOU,TB,19,9
13/09/2015,TB,TEN,14,42
21/12/2014,TB,GB,3,20
30/11/2014,TB,CIN,13,14
16/11/2014,WSH,TB,7,27
02/11/2014,CLE,TB,22,17
26/10/2014,TB,MIN,13,19
14/09/2014,TB,LAR,17,19
22/12/2013,LAR,TB,23,13
15/12/2013,TB,SF,14,33
08/12/2013,TB,BUF,27,6
11/11/2013,TB,MIA,22,19
03/11/2013,SEA,TB,27,24
13/10/2013,TB,PHI,20,31
22/09/2013,NE,TB,23,3
08/09/2013,NYJ,TB,18,17
23/12/2012,TB,LAR,13,28
09/12/2012,TB,PHI,21,23
25/10/2012,MIN,TB,17,36
30/09/2012,TB,WSH,22,24
23/09/2012,DAL,TB,16,10
16/09/2012,NYG,TB,41,34
17/12/2011,TB,DAL,15,31
11/12/2011,JAX,TB,41,14
27/11/2011,TEN,TB,23,17
20/11/2011,GB,TB,35,26
13/11/2011,TB,HOU,9,37
09/10/2011,SF,TB,48,3
18/09/2011,MIN,TB,20,24
26/12/2010,TB,SEA,38,15
12/12/2010,WSH,TB,16,17
21/11/2010,SF,TB,0,21
24/10/2010,TB,LAR,18,17
10/10/2010,CIN,TB,21,24
12/09/2010,TB,CLE,17,14
20/12/2009,SEA,TB,7,24
13/12/2009,TB,NYJ,3,26
15/11/2009,MIA,TB,25,23
08/11/2009,TB,GB,38,28
25/10/2009,TB,NE,7,35
11/10/2009,PHI,TB,33,14
04/10/2009,WSH,TB,16,13
27/09/2009,TB,NYG,0,24
20/09/2009,BUF,TB,33,20
13/09/2009,TB,DAL,21,34
16/11/2008,TB,MIN,19,13
26/10/2008,DAL,TB,13,9
19/10/2008,TB,SEA,20,10
07/01/2024,MIA,BUF,14,21
31/12/2023,BUF,NE,27,21
17/12/2023,BUF,DAL,31,10
26/11/2023,PHI,BUF,37,34
19/11/2023,BUF,NYJ,32,6
05/11/2023,CIN,BUF,24,18
22/10/2023,NE,BUF,29,25
15/10/2023,BUF,NYG,14,9
08/10/2023,BUF,JAX,20,25
01/10/2023,BUF,MIA,48,20
24/09/2023,WSH,BUF,3,37
11/09/2023,NYJ,BUF,22,16
22/01/2023,BUF,CIN,10,27
15/01/2023,BUF,MIA,34,31
08/01/2023,BUF,NE,35,23
17/12/2022,BUF,MIA,32,29
11/12/2022,BUF,NYJ,20,12
01/12/2022,NE,BUF,10,24
20/11/2022,BUF,CLE,31,23
13/11/2022,BUF,MIN,30,33
06/11/2022,NYJ,BUF,20,17
30/10/2022,BUF,GB,27,17
25/09/2022,MIA,BUF,21,19
19/09/2022,BUF,TEN,41,7
08/09/2022,LAR,BUF,10,31
15/01/2022,BUF,NE,47,17
09/01/2022,BUF,NYJ,27,10
26/12/2021,NE,BUF,21,33
06/12/2021,BUF,NE,10,14
14/11/2021,NYJ,BUF,17,45
07/11/2021,JAX,BUF,9,6
31/10/2021,BUF,MIA,26,11
18/10/2021,TEN,BUF,34,31
03/10/2021,BUF,HOU,40,0
26/09/2021,BUF,WSH,43,21
19/09/2021,MIA,BUF,0,35
03/01/2021,BUF,MIA,56,26
28/12/2020,NE,BUF,9,38
07/12/2020,SF,BUF,24,34
08/11/2020,BUF,SEA,44,34
01/11/2020,BUF,NE,24,21
25/10/2020,NYJ,BUF,10,18
13/10/2020,TEN,BUF,42,16
27/09/2020,BUF,LAR,35,32
20/09/2020,MIA,BUF,28,31
13/09/2020,BUF,NYJ,27,17
04/01/2020,HOU,BUF,22,19
29/12/2019,BUF,NYJ,6,13
21/12/2019,NE,BUF,24,17
28/11/2019,DAL,BUF,15,26
17/11/2019,MIA,BUF,20,37
10/11/2019,CLE,BUF,19,16
03/11/2019,BUF,WSH,24,9
27/10/2019,BUF,PHI,13,31
20/10/2019,BUF,MIA,31,21
06/10/2019,TEN,BUF,7,14
29/09/2019,BUF,NE,10,16
22/09/2019,BUF,CIN,21,17
15/09/2019,NYG,BUF,14,28
08/09/2019,NYJ,BUF,16,17
30/12/2018,BUF,MIA,42,17
23/12/2018,NE,BUF,24,12
09/12/2018,BUF,NYJ,23,27
02/12/2018,MIA,BUF,21,17
25/11/2018,BUF,JAX,24,21
11/11/2018,NYJ,BUF,10,41
29/10/2018,BUF,NE,6,25
14/10/2018,HOU,BUF,20,13
07/10/2018,BUF,TEN,13,12
30/09/2018,GB,BUF,22,0
23/09/2018,MIN,BUF,6,27
07/01/2018,JAX,BUF,10,3
31/12/2017,MIA,BUF,16,22
24/12/2017,NE,BUF,37,16
17/12/2017,BUF,MIA,24,16
03/12/2017,BUF,NE,3,23
02/11/2017,NYJ,BUF,34,21
08/10/2017,CIN,BUF,20,16
10/09/2017,BUF,NYJ,21,12
01/01/2017,NYJ,BUF,30,10
24/12/2016,BUF,MIA,31,34
18/12/2016,BUF,CLE,33,13
27/11/2016,BUF,JAX,28,21
20/11/2016,CIN,BUF,12,16
07/11/2016,SEA,BUF,31,25
30/10/2016,BUF,NE,25,41
23/10/2016,MIA,BUF,28,25
16/10/2016,BUF,SF,45,16
09/10/2016,LAR,BUF,19,30
02/10/2016,NE,BUF,0,16
15/09/2016,BUF,NYJ,31,37
03/01/2016,BUF,NYJ,22,17
27/12/2015,BUF,DAL,16,6
20/12/2015,WSH,BUF,35,25
13/12/2015,PHI,BUF,23,20
06/12/2015,BUF,HOU,30,21
23/11/2015,NE,BUF,20,13
12/11/2015,NYJ,BUF,17,22
08/11/2015,BUF,MIA,33,17
25/10/2015,JAX,BUF,34,31
18/10/2015,BUF,CIN,21,34
11/10/2015,TEN,BUF,13,14
04/10/2015,BUF,NYG,10,24
27/09/2015,MIA,BUF,14,41
20/09/2015,BUF,NE,32,40
28/12/2014,NE,BUF,9,17
14/12/2014,BUF,GB,21,13
30/11/2014,BUF,CLE,26,10
24/11/2014,BUF,NYJ,38,3
13/11/2014,MIA,BUF,22,9
26/10/2014,NYJ,BUF,23,43
19/10/2014,BUF,MIN,17,16
12/10/2014,BUF,NE,22,37
28/09/2014,HOU,BUF,23,17
14/09/2014,BUF,MIA,29,10
29/12/2013,NE,BUF,34,20
22/12/2013,BUF,MIA,19,0
15/12/2013,JAX,BUF,20,27
17/11/2013,BUF,NYJ,37,14
20/10/2013,MIA,BUF,21,23
13/10/2013,BUF,CIN,24,27
03/10/2013,CLE,BUF,37,24
22/09/2013,NYJ,BUF,27,20
08/09/2013,BUF,NE,21,23
30/12/2012,BUF,NYJ,28,9
23/12/2012,MIA,BUF,24,10
16/12/2012,BUF,SEA,17,50
09/12/2012,BUF,LAR,12,15
02/12/2012,BUF,JAX,34,18
15/11/2012,BUF,MIA,19,14
11/11/2012,NE,BUF,37,31
04/11/2012,HOU,BUF,21,9
21/10/2012,BUF,TEN,34,35
07/10/2012,SF,BUF,45,3
30/09/2012,BUF,NE,28,52
23/09/2012,CLE,BUF,14,24
09/09/2012,NYJ,BUF,48,28
01/01/2012,NE,BUF,49,21
18/12/2011,BUF,MIA,23,30
04/12/2011,BUF,TEN,17,23
27/11/2011,NYJ,BUF,28,24
20/11/2011,MIA,BUF,35,8
13/11/2011,DAL,BUF,44,7
06/11/2011,BUF,NYJ,11,27
30/10/2011,BUF,WSH,23,0
16/10/2011,NYG,BUF,27,24
09/10/2011,BUF,PHI,31,24
02/10/2011,CIN,BUF,23,20
25/09/2011,BUF,NE,34,31
02/01/2011,NYJ,BUF,38,7
26/12/2010,BUF,NE,3,34
19/12/2010,MIA,BUF,14,17
12/12/2010,BUF,CLE,13,6
05/12/2010,MIN,BUF,38,14
21/11/2010,CIN,BUF,31,49
10/10/2010,BUF,JAX,26,36
03/10/2010,BUF,NYJ,14,38
26/09/2010,NE,BUF,38,30
19/09/2010,GB,BUF,34,7
12/09/2010,BUF,MIA,10,15
20/12/2009,BUF,NE,10,17
03/12/2009,BUF,NYJ,13,19
29/11/2009,BUF,MIA,31,14
22/11/2009,JAX,BUF,18,15
15/11/2009,TEN,BUF,41,17
01/11/2009,BUF,HOU,10,31
18/10/2009,NYJ,BUF,13,16
11/10/2009,BUF,CLE,3,6
04/10/2009,MIA,BUF,38,10
14/09/2009,NE,BUF,25,24
28/12/2008,BUF,NE,0,13
14/12/2008,NYJ,BUF,31,27
07/12/2008,BUF,MIA,3,16
30/11/2008,BUF,SF,3,10
17/11/2008,BUF,CLE,27,29
09/11/2008,NE,BUF,20,10
02/11/2008,BUF,NYJ,17,26
26/10/2008,MIA,BUF,25,16
07/01/2024,NYG,PHI,27,10
31/12/2023,NYG,LAR,25,26
25/12/2023,PHI,NYG,33,25
11/12/2023,NYG,GB,24,22
26/11/2023,NYG,NE,10,7
19/11/2023,WSH,NYG,19,31
12/11/2023,DAL,NYG,49,17
29/10/2023,NYG,NYJ,10,13
22/10/2023,NYG,WSH,14,7
08/10/2023,MIA,NYG,31,16
02/10/2023,NYG,SEA,3,24
21/09/2023,SF,NYG,30,12
10/09/2023,NYG,DAL,0,40
21/01/2023,PHI,NYG,38,7
15/01/2023,MIN,NYG,24,31
08/01/2023,PHI,NYG,22,16
24/12/2022,MIN,NYG,27,24
18/12/2022,WSH,NYG,12,20
11/12/2022,NYG,PHI,22,48
04/12/2022,NYG,WSH,20,20
24/11/2022,DAL,NYG,28,20
13/11/2022,NYG,HOU,24,16
30/10/2022,SEA,NYG,27,13
23/10/2022,JAX,NYG,17,23
09/10/2022,GB,NYG,22,27
26/09/2022,NYG,DAL,16,23
