Date,HomeTeam,AwayTeam,FTHG,FTAG
17/04/2019,TOR,BOS,4,6
15/04/2019,TOR,BOS,3,2
13/04/2019,BOS,TOR,4,1
11/04/2019,BOS,TOR,1,4
06/04/2019,MTL,TOR,6,5
30/03/2019,OTT,TOR,4,2
27/03/2019,PHI,TOR,5,4
25/03/2019,TOR,FLA,7,5
16/03/2019,OTT,TOR,6,2
15/03/2019,TOR,PHI,7,6
23/02/2019,TOR,MTL,6,3
12/02/2019,COL,TOR,2,5
09/02/2019,MTL,TOR,3,4
06/02/2019,TOR,OTT,5,4
18/01/2019,FLA,TOR,3,1
14/01/2019,TOR,COL,3,6
12/01/2019,TOR,BOS,2,3
10/01/2019,NJ,TOR,2,4
03/01/2019,TOR,MIN,3,4
20/12/2018,TOR,FLA,6,1
18/12/2018,NJ,TOR,2,7
15/12/2018,FLA,TOR,4,3
08/12/2018,BOS,TOR,6,3
01/12/2018,MIN,TOR,3,5
26/11/2018,TOR,BOS,4,2
24/11/2018,TOR,PHI,6,0
13/11/2018,LA,TOR,1,5
10/11/2018,BOS,TOR,5,1
09/11/2018,TOR,NJ,6,1
01/11/2018,TOR,DAL,1,2
15/10/2018,TOR,LA,4,1
09/10/2018,DAL,TOR,4,7
06/10/2018,TOR,OTT,3,5
03/10/2018,TOR,MTL,3,2
25/04/2018,BOS,TOR,7,4
23/04/2018,TOR,BOS,3,1
21/04/2018,BOS,TOR,3,4
19/04/2018,TOR,BOS,1,3
16/04/2018,TOR,BOS,4,2
14/04/2018,BOS,TOR,7,3
12/04/2018,BOS,TOR,5,1
07/04/2018,TOR,MTL,4,2
05/04/2018,NJ,TOR,2,1
28/03/2018,TOR,FLA,4,3
17/03/2018,TOR,MTL,4,0
14/03/2018,TOR,DAL,6,5
27/02/2018,FLA,TOR,3,2
24/02/2018,TOR,BOS,4,3
20/02/2018,TOR,FLA,1,0
10/02/2018,TOR,OTT,6,3
03/02/2018,BOS,TOR,4,1
25/01/2018,DAL,TOR,1,4
22/01/2018,TOR,COL,2,4
20/01/2018,OTT,TOR,3,4
18/01/2018,PHI,TOR,3,2
10/01/2018,TOR,OTT,3,4
29/12/2017,COL,TOR,4,3
14/12/2017,MIN,TOR,2,0
12/12/2017,PHI,TOR,4,2
22/11/2017,FLA,TOR,2,1
18/11/2017,MTL,TOR,0,6
16/11/2017,TOR,NJ,1,0
11/11/2017,BOS,TOR,1,4
10/11/2017,TOR,BOS,3,2
08/11/2017,TOR,MIN,4,2
02/11/2017,LA,TOR,5,3
28/10/2017,TOR,PHI,2,4
23/10/2017,TOR,LA,3,2
21/10/2017,OTT,TOR,6,3
14/10/2017,MTL,TOR,3,4
11/10/2017,TOR,NJ,3,6
28/03/2017,TOR,FLA,3,2
23/03/2017,TOR,NJ,4,2
20/03/2017,TOR,BOS,4,2
14/03/2017,FLA,TOR,7,2
09/03/2017,TOR,PHI,4,2
02/03/2017,LA,TOR,3,2
25/02/2017,TOR,MTL,2,3
18/02/2017,TOR,OTT,3,6
07/02/2017,TOR,DAL,3,1
04/02/2017,BOS,TOR,5,6
31/01/2017,DAL,TOR,6,3
26/01/2017,PHI,TOR,2,1
21/01/2017,TOR,OTT,2,3
14/01/2017,OTT,TOR,2,4
07/01/2017,TOR,MTL,3,5
06/01/2017,NJ,TOR,2,4
28/12/2016,FLA,TOR,2,3
22/12/2016,COL,TOR,0,6
11/12/2016,TOR,COL,1,3
10/12/2016,BOS,TOR,1,4
07/12/2016,TOR,MIN,2,3
23/11/2016,NJ,TOR,5,4
19/11/2016,MTL,TOR,2,1
17/11/2016,TOR,FLA,6,1
11/11/2016,TOR,PHI,6,3
08/11/2016,TOR,LA,0,7
29/10/2016,MTL,TOR,2,1
27/10/2016,TOR,FLA,3,2
20/10/2016,MIN,TOR,3,2
15/10/2016,TOR,BOS,4,1
12/10/2016,OTT,TOR,5,4
09/04/2016,NJ,TOR,5,1
07/04/2016,PHI,TOR,3,4
04/04/2016,TOR,FLA,3,4
29/03/2016,FLA,TOR,2,5
26/03/2016,TOR,BOS,1,3
17/03/2016,TOR,FLA,1,4
12/03/2016,OTT,TOR,4,0
05/03/2016,TOR,OTT,2,3
03/03/2016,TOR,MIN,1,2
27/02/2016,MTL,TOR,4,1
20/02/2016,TOR,PHI,4,5
06/02/2016,OTT,TOR,6,1
04/02/2016,TOR,NJ,3,2
02/02/2016,BOS,TOR,3,4
26/01/2016,FLA,TOR,5,1
23/01/2016,TOR,MTL,2,3
19/01/2016,PHI,TOR,2,3
16/01/2016,BOS,TOR,3,2
07/01/2016,LA,TOR,2,1
21/12/2015,COL,TOR,4,7
19/12/2015,TOR,LA,5,0
08/12/2015,TOR,NJ,3,2
03/12/2015,MIN,TOR,1,0
23/11/2015,TOR,BOS,3,4
21/11/2015,BOS,TOR,2,0
17/11/2015,TOR,COL,5,1
10/11/2015,DAL,TOR,2,3
02/11/2015,TOR,DAL,4,1
24/10/2015,MTL,TOR,5,3
10/10/2015,TOR,OTT,4,5
07/10/2015,TOR,MTL,1,3
11/04/2015,TOR,MTL,3,4
05/04/2015,TOR,OTT,3,2
04/04/2015,BOS,TOR,2,1
28/03/2015,TOR,OTT,4,3
26/03/2015,TOR,FLA,1,4
23/03/2015,TOR,MIN,1,2
21/03/2015,OTT,TOR,5,3
03/03/2015,FLA,TOR,2,3
28/02/2015,MTL,TOR,4,0
26/02/2015,TOR,PHI,3,2
17/02/2015,TOR,FLA,2,3
14/02/2015,MTL,TOR,2,1
06/02/2015,NJ,TOR,4,1
31/01/2015,PHI,TOR,1,0
28/01/2015,NJ,TOR,2,1
21/01/2015,OTT,TOR,4,3
12/01/2015,LA,TOR,2,0
02/01/2015,MIN,TOR,3,1
31/12/2014,BOS,TOR,3,4
28/12/2014,FLA,TOR,6,4
23/12/2014,DAL,TOR,0,4
20/12/2014,TOR,PHI,4,7
14/12/2014,TOR,LA,4,3
04/12/2014,TOR,NJ,3,5
02/12/2014,TOR,DAL,5,3
12/11/2014,TOR,BOS,6,1
09/11/2014,OTT,TOR,3,5
06/11/2014,COL,TOR,4,3
25/10/2014,TOR,BOS,1,4
14/10/2014,TOR,COL,3,2
08/10/2014,TOR,MTL,3,4
12/04/2014,OTT,TOR,1,0
10/04/2014,FLA,TOR,4,2
03/04/2014,TOR,BOS,4,3
28/03/2014,PHI,TOR,4,2
23/03/2014,NJ,TOR,3,2
22/03/2014,TOR,MTL,3,4
13/03/2014,LA,TOR,2,3
08/03/2014,TOR,PHI,4,3
01/03/2014,MTL,TOR,4,3
04/02/2014,FLA,TOR,4,1
01/02/2014,TOR,OTT,6,3
30/01/2014,TOR,FLA,6,3
23/01/2014,DAL,TOR,7,1
21/01/2014,COL,TOR,2,5
18/01/2014,TOR,MTL,5,3
14/01/2014,BOS,TOR,3,4
12/01/2014,TOR,NJ,3,2
17/12/2013,TOR,FLA,1,3
11/12/2013,TOR,LA,1,3
08/12/2013,TOR,BOS,2,5
07/12/2013,OTT,TOR,3,4
05/12/2013,TOR,DAL,3,2
30/11/2013,MTL,TOR,4,2
13/11/2013,MIN,TOR,2,1
09/11/2013,BOS,TOR,3,1
08/11/2013,TOR,NJ,2,1
15/10/2013,TOR,MIN,4,1
08/10/2013,TOR,COL,1,2
05/10/2013,TOR,OTT,5,4
02/10/2013,PHI,TOR,1,3
01/10/2013,MTL,TOR,3,4
13/05/2013,BOS,TOR,5,4
12/05/2013,TOR,BOS,2,1
10/05/2013,BOS,TOR,1,2
08/05/2013,TOR,BOS,3,4
06/05/2013,TOR,BOS,2,5
04/05/2013,BOS,TOR,2,4
01/05/2013,BOS,TOR,4,1
27/04/2013,TOR,MTL,1,4
25/04/2013,FLA,TOR,0,4
20/04/2013,OTT,TOR,1,4
15/04/2013,TOR,NJ,2,0
13/04/2013,TOR,MTL,5,1
06/04/2013,NJ,TOR,1,2
04/04/2013,TOR,PHI,3,5
30/03/2013,OTT,TOR,0,4
26/03/2013,TOR,FLA,3,2
25/03/2013,BOS,TOR,3,2
23/03/2013,TOR,BOS,3,2
07/03/2013,BOS,TOR,4,2
06/03/2013,TOR,OTT,5,4
04/03/2013,TOR,NJ,4,2
27/02/2013,TOR,MTL,2,5
25/02/2013,PHI,TOR,2,4
23/02/2013,OTT,TOR,3,2
18/02/2013,FLA,TOR,0,3
16/02/2013,TOR,OTT,3,0
11/02/2013,TOR,PHI,5,2
09/02/2013,MTL,TOR,0,6
02/02/2013,TOR,BOS,0,1
19/01/2013,MTL,TOR,1,2
07/04/2012,MTL,TOR,4,1
29/03/2012,TOR,PHI,1,7
23/03/2012,NJ,TOR,3,4
19/03/2012,BOS,TOR,8,0
17/03/2012,OTT,TOR,1,3
13/03/2012,FLA,TOR,5,2
10/03/2012,TOR,PHI,0,1
06/03/2012,TOR,BOS,4,5
03/03/2012,MTL,TOR,1,3
28/02/2012,TOR,FLA,3,5
21/02/2012,TOR,NJ,3,4
11/02/2012,TOR,MTL,0,5
09/02/2012,PHI,TOR,4,3
04/02/2012,OTT,TOR,0,5
21/01/2012,TOR,MTL,1,3
19/01/2012,TOR,MIN,4,1
17/01/2012,TOR,OTT,2,3
27/12/2011,FLA,TOR,5,3
19/12/2011,TOR,LA,2,3
06/12/2011,TOR,NJ,2,3
03/12/2011,BOS,TOR,4,1
30/11/2011,TOR,BOS,3,6
25/11/2011,DAL,TOR,3,4
12/11/2011,TOR,OTT,2,5
08/11/2011,TOR,FLA,1,5
05/11/2011,TOR,BOS,0,7
02/11/2011,NJ,TOR,3,5
30/10/2011,OTT,TOR,3,2
24/10/2011,PHI,TOR,4,2
22/10/2011,MTL,TOR,4,5
20/10/2011,BOS,TOR,6,2
17/10/2011,TOR,COL,2,3
08/10/2011,TOR,OTT,6,5
06/10/2011,TOR,MTL,2,0
09/04/2011,TOR,MTL,1,4
06/04/2011,NJ,TOR,4,2
02/04/2011,OTT,TOR,2,4
31/03/2011,BOS,TOR,3,4
24/03/2011,COL,TOR,3,4
22/03/2011,MIN,TOR,0,3
19/03/2011,TOR,BOS,5,2
17/03/2011,FLA,TOR,4,0
10/03/2011,TOR,PHI,2,3
03/03/2011,PHI,TOR,2,3
24/02/2011,MTL,TOR,4,5
19/02/2011,TOR,OTT,0,1
15/02/2011,BOS,TOR,3,4
12/02/2011,MTL,TOR,3,0
10/02/2011,TOR,NJ,1,2
01/02/2011,TOR,FLA,4,3
10/01/2011,LA,TOR,2,3
03/01/2011,TOR,BOS,1,2
01/01/2011,OTT,TOR,1,5
26/12/2010,NJ,TOR,1,4
11/12/2010,TOR,MTL,3,1
09/12/2010,TOR,PHI,1,4
04/12/2010,TOR,BOS,3,2
22/11/2010,TOR,DAL,4,1
20/11/2010,MTL,TOR,2,0
18/11/2010,TOR,NJ,3,1
10/11/2010,FLA,TOR,4,1
02/11/2010,TOR,OTT,2,3
28/10/2010,BOS,TOR,2,0
26/10/2010,TOR,FLA,3,1
23/10/2010,PHI,TOR,5,2
09/10/2010,TOR,OTT,5,1
07/10/2010,TOR,MTL,3,2
10/04/2010,MTL,TOR,3,4
06/04/2010,TOR,PHI,0,2
03/04/2010,TOR,BOS,1,2
23/03/2010,TOR,FLA,1,4
20/03/2010,TOR,MTL,3,2
18/03/2010,TOR,NJ,2,1
16/03/2010,OTT,TOR,1,4
09/03/2010,TOR,BOS,4,3
07/03/2010,PHI,TOR,3,1
06/03/2010,OTT,TOR,1,2
04/03/2010,BOS,TOR,3,2
06/02/2010,TOR,OTT,5,0
05/02/2010,NJ,TOR,4,3
02/02/2010,TOR,NJ,3,0
29/01/2010,NJ,TOR,5,4
26/01/2010,TOR,LA,3,5
23/01/2010,FLA,TOR,2,0
14/01/2010,TOR,PHI,4,0
06/01/2010,PHI,TOR,6,2
05/01/2010,TOR,FLA,3,2
26/12/2009,TOR,MTL,2,3
19/12/2009,TOR,BOS,2,0
14/12/2009,TOR,OTT,3,2
10/12/2009,BOS,TOR,5,2
05/12/2009,BOS,TOR,7,2
03/12/2009,CBJ,TOR,3,6
01/12/2009,MTL,TOR,0,3
27/11/2009,FLA,TOR,4,6
17/11/2009,OTT,TOR,3,2
10/11/2009,TOR,MIN,2,5
31/10/2009,MTL,TOR,5,4
28/10/2009,DAL,TOR,4,3
13/10/2009,TOR,COL,1,4
06/10/2009,TOR,OTT,1,2
03/10/2009,WSH,TOR,6,4
01/10/2009,TOR,MTL,3,4
11/04/2009,TOR,OTT,5,2
07/04/2009,NJ,TOR,1,4
04/04/2009,TOR,MTL,2,6
03/04/2009,PHI,TOR,8,5
01/04/2009,TOR,PHI,3,2
28/03/2009,TOR,BOS,5,7
21/03/2009,MTL,TOR,2,5
19/03/2009,FLA,TOR,3,1
09/03/2009,OTT,TOR,2,1
03/03/2009,TOR,NJ,2,3
28/02/2009,OTT,TOR,3,4
19/02/2009,TOR,CBJ,3,4
10/02/2009,FLA,TOR,5,4
07/02/2009,MTL,TOR,2,5
03/02/2009,TOR,FLA,3,4
29/01/2009,COL,TOR,4,7
27/01/2009,MIN,TOR,6,1
21/01/2009,TOR,BOS,3,4
10/01/2009,PHI,TOR,4,1
08/01/2009,MTL,TOR,6,2
06/01/2009,TOR,FLA,2,4
03/01/2009,TOR,OTT,3,1
23/12/2008,TOR,DAL,2,8
18/12/2008,BOS,TOR,8,5
16/12/2008,TOR,NJ,3,2
01/12/2008,LA,TOR,1,3
29/11/2008,TOR,PHI,4,2
27/11/2008,OTT,TOR,2,1
17/11/2008,TOR,BOS,2,3
08/11/2008,TOR,MTL,6,3
06/11/2008,BOS,TOR,5,2
29/10/2008,NJ,TOR,5,6
23/10/2008,BOS,TOR,2,4
13/04/2024,PHI,NJ,1,0
06/04/2024,OTT,NJ,3,4
23/03/2024,NJ,OTT,2,5
14/03/2024,DAL,NJ,2,6
05/03/2024,NJ,FLA,3,5
24/02/2024,NJ,MTL,4,3
17/02/2024,NJ,PHI,6,3
12/02/2024,NJ,SEA,3,1
06/02/2024,NJ,COL,5,3
20/01/2024,NJ,DAL,2,6
17/01/2024,NJ,MTL,2,3
15/01/2024,BOS,NJ,3,0
13/01/2024,FLA,NJ,1,4
30/12/2023,BOS,NJ,5,2
29/12/2023,OTT,NJ,2,6
19/12/2023,NJ,PHI,2,3
13/12/2023,NJ,BOS,2,1
07/12/2023,SEA,NJ,1,2
30/11/2023,PHI,NJ,3,4
07/11/2023,COL,NJ,6,3
02/11/2023,MIN,NJ,3,5
29/10/2023,NJ,MIN,4,3
24/10/2023,MTL,NJ,2,5
16/10/2023,NJ,FLA,3,4
08/04/2023,BOS,NJ,2,1
25/03/2023,NJ,OTT,5,3
21/03/2023,NJ,MIN,1,2
18/03/2023,FLA,NJ,4,2
11/03/2023,MTL,NJ,1,3
01/03/2023,COL,NJ,5,7
25/02/2023,NJ,PHI,7,0
21/02/2023,NJ,MTL,2,5
11/02/2023,MIN,NJ,3,2
09/02/2023,NJ,SEA,3,1
27/01/2023,DAL,NJ,2,3
19/01/2023,SEA,NJ,4,3
28/12/2022,NJ,BOS,1,3
23/12/2022,NJ,BOS,3,4
21/12/2022,FLA,NJ,2,4
17/12/2022,NJ,FLA,2,4
15/12/2022,NJ,PHI,1,2
13/12/2022,NJ,DAL,1,4
03/12/2022,PHI,NJ,2,3
19/11/2022,OTT,NJ,1,5
15/11/2022,MTL,NJ,1,5
10/11/2022,NJ,OTT,4,3
28/10/2022,NJ,COL,1,0
13/10/2022,PHI,NJ,5,2
26/04/2022,OTT,NJ,5,4
16/04/2022,SEA,NJ,4,3
14/04/2022,COL,NJ,3,1
09/04/2022,DAL,NJ,1,3
07/04/2022,NJ,MTL,4,7
02/04/2022,NJ,FLA,6,7
31/03/2022,BOS,NJ,8,1
27/03/2022,NJ,MTL,3,2
08/03/2022,NJ,COL,5,3
08/02/2022,MTL,NJ,1,7
07/02/2022,OTT,NJ,4,1
25/01/2022,NJ,DAL,1,5
04/01/2022,BOS,NJ,5,3
14/12/2021,PHI,NJ,6,1
08/12/2021,NJ,PHI,3,0
06/12/2021,NJ,OTT,2,3
02/12/2021,MIN,NJ,5,2
28/11/2021,NJ,PHI,5,2
24/11/2021,NJ,MIN,2,3
18/11/2021,FLA,NJ,4,1
13/11/2021,NJ,BOS,2,5
09/11/2021,NJ,FLA,7,3
19/10/2021,NJ,SEA,4,2
10/05/2021,PHI,NJ,4,2
04/05/2021,NJ,BOS,4,3
03/05/2021,NJ,BOS,0,3
01/05/2021,PHI,NJ,1,4
29/04/2021,NJ,PHI,5,3
27/04/2021,NJ,PHI,6,4
25/04/2021,PHI,NJ,4,3
30/03/2021,BOS,NJ,5,4
28/03/2021,BOS,NJ,0,1
23/03/2021,PHI,NJ,3,4
07/03/2021,BOS,NJ,0,1
18/02/2021,BOS,NJ,2,3
28/01/2021,NJ,PHI,1,3
26/01/2021,NJ,PHI,3,5
16/01/2021,NJ,BOS,2,1
14/01/2021,NJ,BOS,2,3
11/02/2020,NJ,FLA,3,5
06/02/2020,PHI,NJ,0,5
04/02/2020,NJ,MTL,4,5
01/02/2020,NJ,DAL,2,3
27/01/2020,OTT,NJ,3,4
04/01/2020,NJ,COL,2,5
31/12/2019,NJ,BOS,3,2
29/12/2019,OTT,NJ,3,4
13/12/2019,COL,NJ,3,1
10/12/2019,DAL,NJ,2,0
28/11/2019,MTL,NJ,4,6
26/11/2019,NJ,MIN,2,3
19/11/2019,NJ,BOS,1,5
16/11/2019,MTL,NJ,3,4
13/11/2019,NJ,OTT,2,4
01/11/2019,NJ,PHI,3,4
14/10/2019,NJ,FLA,4,6
12/10/2019,BOS,NJ,3,0
09/10/2019,PHI,NJ,4,0
06/04/2019,FLA,NJ,3,4
21/03/2019,NJ,BOS,1,5
17/03/2019,COL,NJ,3,0
02/03/2019,BOS,NJ,1,0
01/03/2019,NJ,PHI,3,6
25/02/2019,NJ,MTL,2,1
21/02/2019,NJ,OTT,4,0
15/02/2019,MIN,NJ,4,5
09/02/2019,NJ,MIN,2,4
02/02/2019,MTL,NJ,2,3
12/01/2019,NJ,PHI,3,2
02/01/2019,DAL,NJ,5,4
27/12/2018,BOS,NJ,2,5
21/12/2018,NJ,OTT,5,2
26/11/2018,FLA,NJ,4,3
21/11/2018,NJ,MTL,5,2
15/11/2018,PHI,NJ,0,3
06/11/2018,OTT,NJ,7,3
27/10/2018,NJ,FLA,3,2
20/10/2018,PHI,NJ,5,2
18/10/2018,NJ,COL,3,5
16/10/2018,NJ,DAL,3,0
01/04/2018,MTL,NJ,1,2
06/03/2018,NJ,MTL,6,4
01/03/2018,FLA,NJ,3,2
22/02/2018,NJ,MIN,2,4
13/02/2018,PHI,NJ,4,5
11/02/2018,NJ,BOS,3,5
06/02/2018,OTT,NJ,5,3
01/02/2018,NJ,PHI,4,3
23/01/2018,BOS,NJ,3,2
20/01/2018,PHI,NJ,3,1
13/01/2018,NJ,PHI,3,5
04/01/2018,DAL,NJ,4,3
15/12/2017,NJ,DAL,5,2
14/12/2017,MTL,NJ,2,1
01/12/2017,COL,NJ,1,2
27/11/2017,NJ,FLA,2,3
22/11/2017,NJ,BOS,2,3
20/11/2017,MIN,NJ,3,4
11/11/2017,NJ,FLA,2,1
27/10/2017,NJ,OTT,5,4
19/10/2017,OTT,NJ,4,5
07/10/2017,NJ,COL,4,1
04/04/2017,NJ,PHI,1,0
01/04/2017,PHI,NJ,3,0
26/03/2017,NJ,DAL,1,2
16/03/2017,NJ,PHI,6,2
09/03/2017,COL,NJ,3,2
04/03/2017,BOS,NJ,3,2
27/02/2017,NJ,MTL,3,4
21/02/2017,NJ,OTT,1,2
16/02/2017,NJ,OTT,0,3
14/02/2017,NJ,COL,3,2
21/01/2017,PHI,NJ,1,4
20/01/2017,NJ,MTL,1,3
17/01/2017,MIN,NJ,3,4
09/01/2017,NJ,FLA,0,3
02/01/2017,NJ,BOS,3,0
22/12/2016,NJ,PHI,4,0
17/12/2016,OTT,NJ,3,1
08/12/2016,MTL,NJ,5,2
15/11/2016,DAL,NJ,1,2
03/11/2016,FLA,NJ,4,3
22/10/2016,NJ,MIN,2,1
20/10/2016,BOS,NJ,2,1
13/10/2016,FLA,NJ,2,1
31/03/2016,FLA,NJ,3,2
29/03/2016,NJ,BOS,2,1
17/03/2016,NJ,MIN,7,4
04/03/2016,DAL,NJ,4,2
16/02/2016,NJ,PHI,3,6
13/02/2016,PHI,NJ,1,2
21/01/2016,NJ,OTT,6,3
14/01/2016,COL,NJ,3,0
10/01/2016,MIN,NJ,1,2
08/01/2016,NJ,BOS,1,4
06/01/2016,MTL,NJ,2,1
02/01/2016,NJ,DAL,3,2
30/12/2015,OTT,NJ,0,3
20/12/2015,BOS,NJ,2,1
17/12/2015,NJ,FLA,1,5
06/12/2015,NJ,FLA,4,2
04/12/2015,NJ,PHI,3,4
01/12/2015,NJ,COL,1,2
28/11/2015,MTL,NJ,2,3
27/11/2015,NJ,MTL,2,3
29/10/2015,PHI,NJ,1,4
22/10/2015,OTT,NJ,4,5
11/04/2015,FLA,NJ,3,2
03/04/2015,NJ,MTL,3,2
12/03/2015,COL,NJ,2,1
10/03/2015,MIN,NJ,6,2
08/03/2015,NJ,PHI,5,2
27/02/2015,NJ,BOS,2,3
07/02/2015,MTL,NJ,6,2
03/02/2015,NJ,OTT,2,1
31/01/2015,NJ,FLA,3,1
08/01/2015,BOS,NJ,3,0
03/01/2015,NJ,PHI,5,2
02/01/2015,NJ,MTL,2,4
17/12/2014,NJ,OTT,0,2
13/12/2014,DAL,NJ,4,3
11/12/2014,PHI,NJ,4,1
15/11/2014,NJ,COL,2,3
11/11/2014,NJ,MIN,3,1
10/11/2014,BOS,NJ,4,2
25/10/2014,OTT,NJ,2,3
24/10/2014,NJ,DAL,2,3
11/10/2014,FLA,NJ,1,5
09/10/2014,PHI,NJ,4,6
13/04/2014,NJ,BOS,3,2
10/04/2014,OTT,NJ,2,1
31/03/2014,NJ,FLA,6,3
20/03/2014,NJ,MIN,4,3
18/03/2014,NJ,BOS,2,4
14/03/2014,FLA,NJ,5,3
11/03/2014,PHI,NJ,1,2
03/02/2014,NJ,COL,1,2
30/01/2014,DAL,NJ,2,3
16/01/2014,COL,NJ,2,1
14/01/2014,MTL,NJ,1,4
11/01/2014,NJ,FLA,2,1
09/01/2014,NJ,DAL,1,0
07/01/2014,NJ,PHI,2,3
18/12/2013,NJ,OTT,5,2
04/12/2013,NJ,MTL,3,4
02/12/2013,MTL,NJ,3,2
07/11/2013,PHI,NJ,0,3
03/11/2013,MIN,NJ,4,0
02/11/2013,NJ,PHI,0,1
26/10/2013,BOS,NJ,3,4
17/10/2013,OTT,NJ,5,2
23/04/2013,NJ,MTL,3,2
20/04/2013,NJ,FLA,6,2
18/04/2013,PHI,NJ,0,3
12/04/2013,NJ,OTT,0,2
10/04/2013,NJ,BOS,4,5
04/04/2013,BOS,NJ,1,0
30/03/2013,FLA,NJ,3,2
25/03/2013,OTT,NJ,3,2
23/03/2013,NJ,FLA,2,1
16/03/2013,NJ,MTL,1,2
15/03/2013,PHI,NJ,2,1
13/03/2013,NJ,PHI,5,2
18/02/2013,NJ,OTT,1,2
15/02/2013,NJ,PHI,5,3
29/01/2013,BOS,NJ,2,1
27/01/2013,MTL,NJ,4,3
22/01/2013,NJ,PHI,3,0
08/05/2012,PHI,NJ,1,3
06/05/2012,NJ,PHI,4,2
03/05/2012,NJ,PHI,4,3
01/05/2012,PHI,NJ,1,4
29/04/2012,PHI,NJ,4,3
26/04/2012,FLA,NJ,2,3
24/04/2012,NJ,FLA,3,2
21/04/2012,FLA,NJ,3,0
19/04/2012,NJ,FLA,4,0
17/04/2012,NJ,FLA,3,4
15/04/2012,FLA,NJ,4,2
13/04/2012,FLA,NJ,2,3
07/04/2012,NJ,OTT,4,2
20/03/2012,OTT,NJ,0,1
15/03/2012,NJ,COL,1,0
13/03/2012,PHI,NJ,3,0
11/03/2012,NJ,PHI,4,1
01/03/2012,BOS,NJ,4,3
19/02/2012,MTL,NJ,1,3
11/02/2012,NJ,FLA,1,3
04/02/2012,PHI,NJ,4,6
02/02/2012,NJ,MTL,5,3
21/01/2012,NJ,PHI,1,4
19/01/2012,NJ,BOS,1,4
06/01/2012,NJ,FLA,5,2
04/01/2012,NJ,BOS,1,6
02/01/2012,OTT,NJ,3,2
17/12/2011,MTL,NJ,3,5
16/12/2011,NJ,DAL,6,3
13/12/2011,FLA,NJ,2,3
10/12/2011,NJ,MTL,1,2
08/12/2011,NJ,OTT,5,4
02/12/2011,MIN,NJ,4,2
30/11/2011,COL,NJ,6,1
21/11/2011,FLA,NJ,4,3
15/11/2011,BOS,NJ,4,3
03/11/2011,PHI,NJ,3,4
29/10/2011,DAL,NJ,3,1
08/10/2011,NJ,PHI,0,3
10/04/2011,NJ,BOS,3,2
02/04/2011,NJ,MTL,1,3
01/04/2011,NJ,PHI,4,2
22/03/2011,BOS,NJ,4,1
17/03/2011,OTT,NJ,3,1
08/03/2011,NJ,OTT,1,2
27/02/2011,FLA,NJ,1,2
22/02/2011,DAL,NJ,0,1
06/02/2011,MTL,NJ,1,4
04/02/2011,NJ,FLA,3,4
01/02/2011,NJ,OTT,2,1
23/01/2011,NJ,FLA,5,2
22/01/2011,PHI,NJ,1,3
15/01/2011,FLA,NJ,3,2
08/01/2011,PHI,NJ,2,1
06/01/2011,NJ,PHI,2,4
04/01/2011,NJ,MIN,1,2
10/12/2010,OTT,NJ,3,2
04/12/2010,PHI,NJ,5,3
02/12/2010,NJ,MTL,1,5
27/11/2010,NJ,PHI,2,1
15/11/2010,BOS,NJ,3,0
21/10/2010,MTL,NJ,0,3
16/10/2010,NJ,BOS,1,4
15/10/2010,NJ,COL,2,3
08/10/2010,NJ,DAL,3,4
22/04/2010,NJ,PHI,0,3
20/04/2010,PHI,NJ,4,1
18/04/2010,PHI,NJ,3,2
16/04/2010,NJ,PHI,5,3
14/04/2010,NJ,PHI,1,2
08/04/2010,FLA,NJ,3,2
30/03/2010,NJ,BOS,0,1
28/03/2010,PHI,NJ,5,1
27/03/2010,MTL,NJ,2,4
23/03/2010,NJ,CBJ,6,3
15/03/2010,NJ,BOS,3,2
10/02/2010,NJ,PHI,2,3
08/02/2010,PHI,NJ,3,2
26/01/2010,OTT,NJ,3,0
22/01/2010,NJ,MTL,1,3
20/01/2010,NJ,FLA,2,0
16/01/2010,COL,NJ,3,1
09/01/2010,MTL,NJ,1,2
05/01/2010,NJ,DAL,4,0
02/01/2010,MIN,NJ,3,5
18/12/2009,NJ,OTT,4,2
16/12/2009,NJ,MTL,2,1
12/12/2009,NJ,PHI,4,1
11/12/2009,NJ,FLA,2,4
27/11/2009,BOS,NJ,1,2
25/11/2009,NJ,OTT,3,1
21/11/2009,DAL,NJ,5,3
16/11/2009,PHI,NJ,3,2
07/11/2009,OTT,NJ,2,3
04/11/2009,NJ,WSH,3,2
29/10/2009,BOS,NJ,1,2
12/10/2009,WSH,NJ,2,3
10/10/2009,FLA,NJ,2,3
03/10/2009,NJ,PHI,2,5
09/04/2009,OTT,NJ,2,3
23/03/2009,PHI,NJ,4,2
22/03/2009,BOS,NJ,4,1
20/03/2009,NJ,MIN,4,0
14/03/2009,MTL,NJ,1,3
01/03/2009,NJ,PHI,3,0
28/02/2009,NJ,FLA,7,2
26/02/2009,NJ,COL,4,0
17/02/2009,FLA,NJ,4,0
13/02/2009,NJ,BOS,1,0
29/01/2009,BOS,NJ,3,4
27/01/2009,OTT,NJ,1,4
21/01/2009,NJ,MTL,5,2
16/01/2009,CBJ,NJ,1,2
02/01/2009,NJ,MTL,4,1
31/12/2008,DAL,NJ,4,2
23/12/2008,NJ,BOS,0,2
21/12/2008,NJ,PHI,3,2
19/12/2008,NJ,OTT,5,1
06/12/2008,MTL,NJ,1,2
04/12/2008,PHI,NJ,2,3
26/11/2008,FLA,NJ,2,3
