date,team_1,score_1,score_2,team_2,game_url
18/Jun,Colorado Avalanche,7,0,Tampa Bay Lightning,usa/nhl-2021-2022/colorado-avalanche-tampa-bay-lightning-G0Kx4TxQ/
15/Jun,Colorado Avalanche,4,3,Tampa Bay Lightning,usa/nhl-2021-2022/colorado-avalanche-tampa-bay-lightning-EgT9ugf8/
06/Jun,Edmonton Oilers,5,6,Colorado Avalanche,usa/nhl-2021-2022/edmonton-oilers-colorado-avalanche-29zWmFZS/
04/Jun,Edmonton Oilers,2,4,Colorado Avalanche,usa/nhl-2021-2022/edmonton-oilers-colorado-avalanche-YZVRleKM/
02/Jun,Colorado Avalanche,4,0,Edmonton Oilers,usa/nhl-2021-2022/colorado-avalanche-edmonton-oilers-fqXNky5G/
31/May,Colorado Avalanche,8,6,Edmonton Oilers,usa/nhl-2021-2022/colorado-avalanche-edmonton-oilers-CKsJjHkA/
27/May,St. Louis Blues,2,3,Colorado Avalanche,usa/nhl-2021-2022/st-louis-blues-colorado-avalanche-lbpzPehn/
25/May,Colorado Avalanche,4,5,St. Louis Blues,usa/nhl-2021-2022/colorado-avalanche-st-louis-blues-6B2LbQ1o/
23/May,St. Louis Blues,3,6,Colorado Avalanche,usa/nhl-2021-2022/st-louis-blues-colorado-avalanche-GvqL4ZUk/
21/May,St. Louis Blues,2,5,Colorado Avalanche,usa/nhl-2021-2022/st-louis-blues-colorado-avalanche-b3lG5FFq/
19/May,Colorado Avalanche,1,4,St. Louis Blues,usa/nhl-2021-2022/colorado-avalanche-st-louis-blues-df2lAe7S/
17/May,Colorado Avalanche,3,2,St. Louis Blues,usa/nhl-2021-2022/colorado-avalanche-st-louis-blues-2X2pByhM/
09/May,Nashville Predators,3,5,Colorado Avalanche,usa/nhl-2021-2022/nashville-predators-colorado-avalanche-EsTIUA0p/
07/May,Nashville Predators,3,7,Colorado Avalanche,usa/nhl-2021-2022/nashville-predators-colorado-avalanche-8r5knwWH/
05/May,Colorado Avalanche,2,1,Nashville Predators,usa/nhl-2021-2022/colorado-avalanche-nashville-predators-Ui6omJGB/
03/May,Colorado Avalanche,7,2,Nashville Predators,usa/nhl-2021-2022/colorado-avalanche-nashville-predators-nTGtla15/
29/Apr,Minnesota Wild,4,1,Colorado Avalanche,usa/nhl-2021-2022/minnesota-wild-colorado-avalanche-zTsUxTN2/
28/Apr,Colorado Avalanche,4,5,Nashville Predators,usa/nhl-2021-2022/colorado-avalanche-nashville-predators-S2IjP9g3/
26/Apr,Colorado Avalanche,5,3,St. Louis Blues,usa/nhl-2021-2022/colorado-avalanche-st-louis-blues-StsGCW9c/
24/Apr,Winnipeg Jets,4,1,Colorado Avalanche,usa/nhl-2021-2022/winnipeg-jets-colorado-avalanche-WziVrejg/
22/Apr,Edmonton Oilers,6,3,Colorado Avalanche,usa/nhl-2021-2022/edmonton-oilers-colorado-avalanche-6gJ8RgLI/
20/Apr,Seattle Kraken,3,2,Colorado Avalanche,usa/nhl-2021-2022/seattle-kraken-colorado-avalanche-6LBOo35s/
18/Apr,Colorado Avalanche,2,3,Washington Capitals,usa/nhl-2021-2022/colorado-avalanche-washington-capitals-Q1jkX3jl/
16/Apr,Colorado Avalanche,7,4,Carolina Hurricanes,usa/nhl-2021-2022/colorado-avalanche-carolina-hurricanes-fN73MXJu/
14/Apr,Colorado Avalanche,3,1,New Jersey Devils,usa/nhl-2021-2022/colorado-avalanche-new-jersey-devils-zLFdQtLD/
13/Apr,Colorado Avalanche,9,3,Los Angeles Kings,usa/nhl-2021-2022/colorado-avalanche-los-angeles-kings-bgu0Qb57/
09/Apr,Edmonton Oilers,1,2,Colorado Avalanche,usa/nhl-2021-2022/edmonton-oilers-colorado-avalanche-dQ8KT9Sb/
08/Apr,Winnipeg Jets,4,5,Colorado Avalanche,usa/nhl-2021-2022/winnipeg-jets-colorado-avalanche-A968WBrt/
05/Apr,Pittsburgh Penguins,4,6,Colorado Avalanche,usa/nhl-2021-2022/pittsburgh-penguins-colorado-avalanche-xOpP7ggB/
02/Apr,Colorado Avalanche,3,2,Pittsburgh Penguins,usa/nhl-2021-2022/colorado-avalanche-pittsburgh-penguins-8Ui4scu6/
31/Mar,Colorado Avalanche,4,2,San Jose Sharks,usa/nhl-2021-2022/colorado-avalanche-san-jose-sharks-EoHPVatf/
29/Mar,Calgary Flames,1,2,Colorado Avalanche,usa/nhl-2021-2022/calgary-flames-colorado-avalanche-OKMcm1Oe/
27/Mar,Minnesota Wild,3,2,Colorado Avalanche,usa/nhl-2021-2022/minnesota-wild-colorado-avalanche-pfuGFmjd/
25/Mar,Colorado Avalanche,6,3,Philadelphia Flyers,usa/nhl-2021-2022/colorado-avalanche-philadelphia-flyers-U7bA8WrT/
23/Mar,Colorado Avalanche,1,3,Vancouver Canucks,usa/nhl-2021-2022/colorado-avalanche-vancouver-canucks-tEQOp82c/
21/Mar,Colorado Avalanche,3,2,Edmonton Oilers,usa/nhl-2021-2022/colorado-avalanche-edmonton-oilers-GWh2T6XM/
18/Mar,San Jose Sharks,3,5,Colorado Avalanche,usa/nhl-2021-2022/san-jose-sharks-colorado-avalanche-40L00dTf/
15/Mar,Los Angeles Kings,0,3,Colorado Avalanche,usa/nhl-2021-2022/los-angeles-kings-colorado-avalanche-I9IeXrsI/
13/Mar,Colorado Avalanche,3,0,Calgary Flames,usa/nhl-2021-2022/colorado-avalanche-calgary-flames-URIfYwp2/
10/Mar,Carolina Hurricanes,2,0,Colorado Avalanche,usa/nhl-2021-2022/carolina-hurricanes-colorado-avalanche-4Qz5Ombm/
08/Mar,New Jersey Devils,5,3,Colorado Avalanche,usa/nhl-2021-2022/new-jersey-devils-colorado-avalanche-j1qfTxpF/
07/Mar,New York Islanders,4,5,Colorado Avalanche,usa/nhl-2021-2022/new-york-islanders-colorado-avalanche-8I3e8y8k/
05/Mar,Colorado Avalanche,3,4,Calgary Flames,usa/nhl-2021-2022/colorado-avalanche-calgary-flames-GMmcTi25/
03/Mar,Arizona Coyotes,2,1,Colorado Avalanche,usa/nhl-2021-2022/arizona-coyotes-colorado-avalanche-Am5aj3n4/
01/Mar,Colorado Avalanche,5,3,New York Islanders,usa/nhl-2021-2022/colorado-avalanche-new-york-islanders-zX7SmAQ5/
26/Feb,Vegas Golden Knights,2,3,Colorado Avalanche,usa/nhl-2021-2022/vegas-golden-knights-colorado-avalanche-SSoCan8K/
25/Feb,Colorado Avalanche,6,3,Winnipeg Jets,usa/nhl-2021-2022/colorado-avalanche-winnipeg-jets-SI0Y3yZg/
23/Feb,Detroit Red Wings,2,5,Colorado Avalanche,usa/nhl-2021-2022/detroit-red-wings-colorado-avalanche-EHLC28Q6/
21/Feb,Boston Bruins,5,1,Colorado Avalanche,usa/nhl-2021-2022/boston-bruins-colorado-avalanche-rBh2DPvP/
19/Feb,Buffalo Sabres,3,5,Colorado Avalanche,usa/nhl-2021-2022/buffalo-sabres-colorado-avalanche-GprrImQg/
16/Feb,Vegas Golden Knights,0,2,Colorado Avalanche,usa/nhl-2021-2022/vegas-golden-knights-colorado-avalanche-xUPFEZza/
15/Feb,Colorado Avalanche,1,4,Dallas Stars,usa/nhl-2021-2022/colorado-avalanche-dallas-stars-dx5Z7OJq/
13/Feb,Dallas Stars,0,4,Colorado Avalanche,usa/nhl-2021-2022/dallas-stars-colorado-avalanche-ANwGK13k/
10/Feb,Colorado Avalanche,3,2,Tampa Bay Lightning,usa/nhl-2021-2022/colorado-avalanche-tampa-bay-lightning-lIY2mN2C/
01/Feb,Colorado Avalanche,2,3,Arizona Coyotes,usa/nhl-2021-2022/colorado-avalanche-arizona-coyotes-QZDnzWv9/
30/Jan,Colorado Avalanche,4,1,Buffalo Sabres,usa/nhl-2021-2022/colorado-avalanche-buffalo-sabres-ruf4zuZi/
28/Jan,Chicago Blackhawks,4,6,Colorado Avalanche,usa/nhl-2021-2022/chicago-blackhawks-colorado-avalanche-rJITN1kn/
26/Jan,Colorado Avalanche,4,3,Boston Bruins,usa/nhl-2021-2022/colorado-avalanche-boston-bruins-jPgjArLn/
24/Jan,Colorado Avalanche,2,0,Chicago Blackhawks,usa/nhl-2021-2022/colorado-avalanche-chicago-blackhawks-xvL9c5ys/
22/Jan,Colorado Avalanche,3,2,Montreal Canadiens,usa/nhl-2021-2022/colorado-avalanche-montreal-canadiens-2RgvrQyf/
20/Jan,Los Angeles Kings,1,4,Colorado Avalanche,usa/nhl-2021-2022/los-angeles-kings-colorado-avalanche-2TGTSvEa/
19/Jan,Anaheim Ducks,0,2,Colorado Avalanche,usa/nhl-2021-2022/anaheim-ducks-colorado-avalanche-f3DLU0qm/
17/Jan,Colorado Avalanche,4,3,Minnesota Wild,usa/nhl-2021-2022/colorado-avalanche-minnesota-wild-GdQgG1Ug/
15/Jan,Arizona Coyotes,0,5,Colorado Avalanche,usa/nhl-2021-2022/arizona-coyotes-colorado-avalanche-E9BAKe4r/
14/Jan,Colorado Avalanche,4,3,Arizona Coyotes,usa/nhl-2021-2022/colorado-avalanche-arizona-coyotes-Kl7nGtDd/
11/Jan,Nashville Predators,5,4,Colorado Avalanche,usa/nhl-2021-2022/nashville-predators-colorado-avalanche-Em2Y8P5T/
10/Jan,Colorado Avalanche,4,3,Seattle Kraken,usa/nhl-2021-2022/colorado-avalanche-seattle-kraken-MJULDmib/
08/Jan,Colorado Avalanche,5,4,Toronto Maple Leafs,usa/nhl-2021-2022/colorado-avalanche-toronto-maple-leafs-ngjvPjEH/
06/Jan,Colorado Avalanche,7,1,Winnipeg Jets,usa/nhl-2021-2022/colorado-avalanche-winnipeg-jets-E5NRTEan/
04/Jan,Chicago Blackhawks,3,4,Colorado Avalanche,usa/nhl-2021-2022/chicago-blackhawks-colorado-avalanche-pdtMnKnr/
02/Jan,Colorado Avalanche,4,2,Anaheim Ducks,usa/nhl-2021-2022/colorado-avalanche-anaheim-ducks-OQ3kZ0Ir/
16/Dec,Nashville Predators,5,2,Colorado Avalanche,usa/nhl-2021-2022/nashville-predators-colorado-avalanche-z9LGyQ30/
14/Dec,Colorado Avalanche,4,2,New York Rangers,usa/nhl-2021-2022/colorado-avalanche-new-york-rangers-2RFsPnKf/
12/Dec,Colorado Avalanche,3,2,Florida Panthers,usa/nhl-2021-2022/colorado-avalanche-florida-panthers-ATz3WURK/
10/Dec,Colorado Avalanche,7,3,Detroit Red Wings,usa/nhl-2021-2022/colorado-avalanche-detroit-red-wings-nkpUdUz2/
08/Dec,New York Rangers,3,7,Colorado Avalanche,usa/nhl-2021-2022/new-york-rangers-colorado-avalanche-W0IXKtNi/
06/Dec,Philadelphia Flyers,5,7,Colorado Avalanche,usa/nhl-2021-2022/philadelphia-flyers-colorado-avalanche-hfV56s8b/
04/Dec,Ottawa Senators,6,5,Colorado Avalanche,usa/nhl-2021-2022/ottawa-senators-colorado-avalanche-KKRPHpVH/
02/Dec,Montreal Canadiens,1,4,Colorado Avalanche,usa/nhl-2021-2022/montreal-canadiens-colorado-avalanche-GQqb3oGO/
01/Dec,Toronto Maple Leafs,8,3,Colorado Avalanche,usa/nhl-2021-2022/toronto-maple-leafs-colorado-avalanche-t8io6mW5/
27/Nov,Colorado Avalanche,6,2,Nashville Predators,usa/nhl-2021-2022/colorado-avalanche-nashville-predators-drQkijoc/
26/Nov,Dallas Stars,3,1,Colorado Avalanche,usa/nhl-2021-2022/dallas-stars-colorado-avalanche-4flPzV0G/
24/Nov,Colorado Avalanche,5,2,Anaheim Ducks,usa/nhl-2021-2022/colorado-avalanche-anaheim-ducks-GAToNBWG/
22/Nov,Colorado Avalanche,7,5,Ottawa Senators,usa/nhl-2021-2022/colorado-avalanche-ottawa-senators-OWvx2sZ2/
19/Nov,Seattle Kraken,3,7,Colorado Avalanche,usa/nhl-2021-2022/seattle-kraken-colorado-avalanche-2TxX91d0/
17/Nov,Vancouver Canucks,2,4,Colorado Avalanche,usa/nhl-2021-2022/vancouver-canucks-colorado-avalanche-CIUslfgN/
13/Nov,Colorado Avalanche,6,2,San Jose Sharks,usa/nhl-2021-2022/colorado-avalanche-san-jose-sharks-C83gWujl/
11/Nov,Colorado Avalanche,7,1,Vancouver Canucks,usa/nhl-2021-2022/colorado-avalanche-vancouver-canucks-hdMQX7qq/
06/Nov,Columbus Blue Jackets,4,2,Colorado Avalanche,usa/nhl-2021-2022/columbus-blue-jackets-colorado-avalanche-pEBiymM9/
03/Nov,Colorado Avalanche,4,5,Columbus Blue Jackets,usa/nhl-2021-2022/colorado-avalanche-columbus-blue-jackets-UPwnKfoI/
30/Oct,Colorado Avalanche,4,1,Minnesota Wild,usa/nhl-2021-2022/colorado-avalanche-minnesota-wild-0OAfBa2m/
28/Oct,St. Louis Blues,3,4,Colorado Avalanche,usa/nhl-2021-2022/st-louis-blues-colorado-avalanche-0AVLd0mf/
26/Oct,Colorado Avalanche,1,3,Vegas Golden Knights,usa/nhl-2021-2022/colorado-avalanche-vegas-golden-knights-6mAnr1Y0/
23/Oct,Tampa Bay Lightning,3,4,Colorado Avalanche,usa/nhl-2021-2022/tampa-bay-lightning-colorado-avalanche-EJG4XqKr/
21/Oct,Florida Panthers,4,1,Colorado Avalanche,usa/nhl-2021-2022/florida-panthers-colorado-avalanche-zRW5ZWkT/
19/Oct,Washington Capitals,6,3,Colorado Avalanche,usa/nhl-2021-2022/washington-capitals-colorado-avalanche-Y1zkwFj4/
16/Oct,Colorado Avalanche,3,5,St. Louis Blues,usa/nhl-2021-2022/colorado-avalanche-st-louis-blues-zmtwBd7B/
13/Oct,Colorado Avalanche,4,2,Chicago Blackhawks,usa/nhl-2021-2022/colorado-avalanche-chicago-blackhawks-QXEdGWRg/
09/Oct,Colorado Avalanche,4,2,Dallas Stars,usa/nhl-2021-2022/colorado-avalanche-dallas-stars-tjdfuLWd/
07/Oct,Dallas Stars,3,1,Colorado Avalanche,usa/nhl-2021-2022/dallas-stars-colorado-avalanche-CW1Vz6uB/
05/Oct,Colorado Avalanche,4,7,Vegas Golden Knights,usa/nhl-2021-2022/colorado-avalanche-vegas-golden-knights-thR0LQuO/
04/Oct,Minnesota Wild,3,1,Colorado Avalanche,usa/nhl-2021-2022/minnesota-wild-colorado-avalanche-YLvpP8ta/
30/Sep,Colorado Avalanche,6,4,Minnesota Wild,usa/nhl-2021-2022/colorado-avalanche-minnesota-wild-boVRIXJP/
28/Sep,Vegas Golden Knights,4,3,Colorado Avalanche,usa/nhl-2021-2022/vegas-golden-knights-colorado-avalanche-YoOzbWs0/
10/Jun,Vegas Golden Knights,6,3,Colorado Avalanche,usa/nhl-2020-2021/vegas-golden-knights-colorado-avalanche-IHMYrOAh/
08/Jun,Colorado Avalanche,2,3,Vegas Golden Knights,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-IHf2ogwj/
06/Jun,Vegas Golden Knights,5,1,Colorado Avalanche,usa/nhl-2020-2021/vegas-golden-knights-colorado-avalanche-6LTlQiS5/
04/Jun,Vegas Golden Knights,3,2,Colorado Avalanche,usa/nhl-2020-2021/vegas-golden-knights-colorado-avalanche-OdvpRXCa/
02/Jun,Colorado Avalanche,3,2,Vegas Golden Knights,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-CMztSDcg/
30/May,Colorado Avalanche,7,1,Vegas Golden Knights,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-6V6SwTta/
23/May,St. Louis Blues,2,5,Colorado Avalanche,usa/nhl-2020-2021/st-louis-blues-colorado-avalanche-f5hd9uN8/
21/May,St. Louis Blues,1,5,Colorado Avalanche,usa/nhl-2020-2021/st-louis-blues-colorado-avalanche-t2lhAL72/
19/May,Colorado Avalanche,6,3,St. Louis Blues,usa/nhl-2020-2021/colorado-avalanche-st-louis-blues-vcA9oxV1/
17/May,Colorado Avalanche,4,1,St. Louis Blues,usa/nhl-2020-2021/colorado-avalanche-st-louis-blues-06B5nIFe/
13/May,Colorado Avalanche,5,1,Los Angeles Kings,usa/nhl-2020-2021/colorado-avalanche-los-angeles-kings-vZXNQ23O/
12/May,Colorado Avalanche,6,0,Los Angeles Kings,usa/nhl-2020-2021/colorado-avalanche-los-angeles-kings-djGXFok6/
10/May,Vegas Golden Knights,1,2,Colorado Avalanche,usa/nhl-2020-2021/vegas-golden-knights-colorado-avalanche-hEBEA5VG/
08/May,Los Angeles Kings,2,3,Colorado Avalanche,usa/nhl-2020-2021/los-angeles-kings-colorado-avalanche-l8FUxFeQ/
07/May,Los Angeles Kings,2,3,Colorado Avalanche,usa/nhl-2020-2021/los-angeles-kings-colorado-avalanche-6PcvScs8/
05/May,San Jose Sharks,3,2,Colorado Avalanche,usa/nhl-2020-2021/san-jose-sharks-colorado-avalanche-WxSO6Sg2/
03/May,San Jose Sharks,4,5,Colorado Avalanche,usa/nhl-2020-2021/san-jose-sharks-colorado-avalanche-2cExeVfj/
01/May,Colorado Avalanche,4,3,San Jose Sharks,usa/nhl-2020-2021/colorado-avalanche-san-jose-sharks-ARZaoLRO/
30/Apr,Colorado Avalanche,3,0,San Jose Sharks,usa/nhl-2020-2021/colorado-avalanche-san-jose-sharks-l4VAUaMk/
28/Apr,Vegas Golden Knights,5,2,Colorado Avalanche,usa/nhl-2020-2021/vegas-golden-knights-colorado-avalanche-vZBSHMxp/
26/Apr,St. Louis Blues,4,1,Colorado Avalanche,usa/nhl-2020-2021/st-louis-blues-colorado-avalanche-zVAvXjw4/
24/Apr,St. Louis Blues,5,3,Colorado Avalanche,usa/nhl-2020-2021/st-louis-blues-colorado-avalanche-UceaIdXP/
22/Apr,St. Louis Blues,2,4,Colorado Avalanche,usa/nhl-2020-2021/st-louis-blues-colorado-avalanche-SYlVsGeD/
14/Apr,St. Louis Blues,3,4,Colorado Avalanche,usa/nhl-2020-2021/st-louis-blues-colorado-avalanche-UilDGVhN/
12/Apr,Colorado Avalanche,4,2,Arizona Coyotes,usa/nhl-2020-2021/colorado-avalanche-arizona-coyotes-46WwL516/
11/Apr,Anaheim Ducks,1,4,Colorado Avalanche,usa/nhl-2020-2021/anaheim-ducks-colorado-avalanche-U1qr9wxM/
09/Apr,Anaheim Ducks,0,2,Colorado Avalanche,usa/nhl-2020-2021/anaheim-ducks-colorado-avalanche-hrDla28c/
07/Apr,Minnesota Wild,8,3,Colorado Avalanche,usa/nhl-2020-2021/minnesota-wild-colorado-avalanche-YkbAA1yf/
05/Apr,Minnesota Wild,4,5,Colorado Avalanche,usa/nhl-2020-2021/minnesota-wild-colorado-avalanche-2oW33pUQ/
03/Apr,Colorado Avalanche,2,1,St. Louis Blues,usa/nhl-2020-2021/colorado-avalanche-st-louis-blues-6wDd3PCT/
02/Apr,Colorado Avalanche,3,2,St. Louis Blues,usa/nhl-2020-2021/colorado-avalanche-st-louis-blues-CrMqWId1/
31/Mar,Colorado Avalanche,9,3,Arizona Coyotes,usa/nhl-2020-2021/colorado-avalanche-arizona-coyotes-zRIi982f/
29/Mar,Colorado Avalanche,5,2,Anaheim Ducks,usa/nhl-2020-2021/colorado-avalanche-anaheim-ducks-6qU1QkFI/
27/Mar,Colorado Avalanche,2,3,Vegas Golden Knights,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-QL4wYtHR/
25/Mar,Colorado Avalanche,5,1,Vegas Golden Knights,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-6Dq4Xw1c/
23/Mar,Arizona Coyotes,5,4,Colorado Avalanche,usa/nhl-2020-2021/arizona-coyotes-colorado-avalanche-MqOYHb1A/
22/Mar,Arizona Coyotes,1,5,Colorado Avalanche,usa/nhl-2020-2021/arizona-coyotes-colorado-avalanche-xvs91wHT/
20/Mar,Colorado Avalanche,6,0,Minnesota Wild,usa/nhl-2020-2021/colorado-avalanche-minnesota-wild-A3mG7gM5/
18/Mar,Colorado Avalanche,5,1,Minnesota Wild,usa/nhl-2020-2021/colorado-avalanche-minnesota-wild-4rp8DOhR/
16/Mar,Colorado Avalanche,8,4,Anaheim Ducks,usa/nhl-2020-2021/colorado-avalanche-anaheim-ducks-Q1t1eAEh/
14/Mar,Colorado Avalanche,4,1,Los Angeles Kings,usa/nhl-2020-2021/colorado-avalanche-los-angeles-kings-fZXJs62q/
12/Mar,Colorado Avalanche,2,0,Los Angeles Kings,usa/nhl-2020-2021/colorado-avalanche-los-angeles-kings-pQiAyVuA/
10/Mar,Colorado Avalanche,2,1,Arizona Coyotes,usa/nhl-2020-2021/colorado-avalanche-arizona-coyotes-n5CQP36H/
08/Mar,Colorado Avalanche,2,3,Arizona Coyotes,usa/nhl-2020-2021/colorado-avalanche-arizona-coyotes-x63vE675/
06/Mar,Colorado Avalanche,4,5,Anaheim Ducks,usa/nhl-2020-2021/colorado-avalanche-anaheim-ducks-Gxzc1TNa/
05/Mar,Colorado Avalanche,3,2,Anaheim Ducks,usa/nhl-2020-2021/colorado-avalanche-anaheim-ducks-CUYRmAg0/
03/Mar,San Jose Sharks,0,4,Colorado Avalanche,usa/nhl-2020-2021/san-jose-sharks-colorado-avalanche-bNxincIe/
01/Mar,San Jose Sharks,6,2,Colorado Avalanche,usa/nhl-2020-2021/san-jose-sharks-colorado-avalanche-2X4adst3/
27/Feb,Arizona Coyotes,2,6,Colorado Avalanche,usa/nhl-2020-2021/arizona-coyotes-colorado-avalanche-r95mUOdA/
26/Feb,Arizona Coyotes,2,3,Colorado Avalanche,usa/nhl-2020-2021/arizona-coyotes-colorado-avalanche-EFUnU3uD/
24/Feb,Colorado Avalanche,2,6,Minnesota Wild,usa/nhl-2020-2021/colorado-avalanche-minnesota-wild-YsQR4YgB/
22/Feb,Colorado Avalanche,0,3,Vegas Golden Knights,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-6V2cJnRf/
20/Feb,Colorado Avalanche,3,2,Vegas Golden Knights,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-zRziCVJR/
16/Feb,Vegas Golden Knights,2,3,Colorado Avalanche,usa/nhl-2020-2021/vegas-golden-knights-colorado-avalanche-IBRAvibd/
14/Feb,Vegas Golden Knights,1,0,Colorado Avalanche,usa/nhl-2020-2021/vegas-golden-knights-colorado-avalanche-b3nio2FB/
02/Feb,Colorado Avalanche,2,1,Minnesota Wild,usa/nhl-2020-2021/colorado-avalanche-minnesota-wild-CEdpheA5/
31/Jan,Minnesota Wild,4,3,Colorado Avalanche,usa/nhl-2020-2021/minnesota-wild-colorado-avalanche-dpLICSjd/
30/Jan,Minnesota Wild,1,5,Colorado Avalanche,usa/nhl-2020-2021/minnesota-wild-colorado-avalanche-ADUr0k7j/
28/Jan,Colorado Avalanche,3,0,San Jose Sharks,usa/nhl-2020-2021/colorado-avalanche-san-jose-sharks-QNsx4b8O/
26/Jan,Colorado Avalanche,7,3,San Jose Sharks,usa/nhl-2020-2021/colorado-avalanche-san-jose-sharks-0hrl9YS6/
24/Jan,Anaheim Ducks,3,1,Colorado Avalanche,usa/nhl-2020-2021/anaheim-ducks-colorado-avalanche-CIWXCGTs/
22/Jan,Anaheim Ducks,2,3,Colorado Avalanche,usa/nhl-2020-2021/anaheim-ducks-colorado-avalanche-2N5N6u78/
21/Jan,Los Angeles Kings,4,2,Colorado Avalanche,usa/nhl-2020-2021/los-angeles-kings-colorado-avalanche-S68j4noA/
19/Jan,Los Angeles Kings,2,3,Colorado Avalanche,usa/nhl-2020-2021/los-angeles-kings-colorado-avalanche-nZXHkmWG/
15/Jan,Colorado Avalanche,8,0,St. Louis Blues,usa/nhl-2020-2021/colorado-avalanche-st-louis-blues-4Ev76ufs/
13/Jan,Colorado Avalanche,1,4,St. Louis Blues,usa/nhl-2020-2021/colorado-avalanche-st-louis-blues-rqQEyLf7/
04/Sep,Colorado Avalanche,4,5,Dallas Stars,usa/nhl-2019-2020/colorado-avalanche-dallas-stars-CvUdrXBP/
02/Sep,Dallas Stars,1,4,Colorado Avalanche,usa/nhl-2019-2020/dallas-stars-colorado-avalanche-QeqHIB3a/
31/Aug,Colorado Avalanche,6,3,Dallas Stars,usa/nhl-2019-2020/colorado-avalanche-dallas-stars-Opbw1z4s/
30/Aug,Dallas Stars,5,4,Colorado Avalanche,usa/nhl-2019-2020/dallas-stars-colorado-avalanche-K4mRkSZm/
26/Aug,Dallas Stars,4,6,Colorado Avalanche,usa/nhl-2019-2020/dallas-stars-colorado-avalanche-xtbMj8Ks/
24/Aug,Colorado Avalanche,2,5,Dallas Stars,usa/nhl-2019-2020/colorado-avalanche-dallas-stars-2m7felCQ/
22/Aug,Colorado Avalanche,3,5,Dallas Stars,usa/nhl-2019-2020/colorado-avalanche-dallas-stars-COej22OH/
19/Aug,Colorado Avalanche,7,1,Arizona Coyotes,usa/nhl-2019-2020/colorado-avalanche-arizona-coyotes-OYiNA4FK/
17/Aug,Arizona Coyotes,1,7,Colorado Avalanche,usa/nhl-2019-2020/arizona-coyotes-colorado-avalanche-jiz4OgvC/
15/Aug,Arizona Coyotes,4,2,Colorado Avalanche,usa/nhl-2019-2020/arizona-coyotes-colorado-avalanche-MBrmSyum/
14/Aug,Colorado Avalanche,3,2,Arizona Coyotes,usa/nhl-2019-2020/colorado-avalanche-arizona-coyotes-CxgDYw2J/
12/Aug,Colorado Avalanche,3,0,Arizona Coyotes,usa/nhl-2019-2020/colorado-avalanche-arizona-coyotes-jgmXR7T6/
08/Aug,Colorado Avalanche,3,4,Vegas Golden Knights,usa/nhl-2019-2020/colorado-avalanche-vegas-golden-knights-K6fGLezP/
05/Aug,Dallas Stars,0,4,Colorado Avalanche,usa/nhl-2019-2020/dallas-stars-colorado-avalanche-04vFNH5C/
02/Aug,Colorado Avalanche,2,1,St. Louis Blues,usa/nhl-2019-2020/colorado-avalanche-st-louis-blues-Sjt7Pwy0/
29/Jul,Minnesota Wild,2,3,Colorado Avalanche,usa/nhl-2019-2020/minnesota-wild-colorado-avalanche-MsRvvqm0/
11/Mar,Colorado Avalanche,3,2,New York Rangers,usa/nhl-2019-2020/colorado-avalanche-new-york-rangers-EPmTO3lT/
09/Mar,Los Angeles Kings,3,1,Colorado Avalanche,usa/nhl-2019-2020/los-angeles-kings-colorado-avalanche-bTg0Vm5o/
08/Mar,San Jose Sharks,3,4,Colorado Avalanche,usa/nhl-2019-2020/san-jose-sharks-colorado-avalanche-AHnbBpKT/
06/Mar,Vancouver Canucks,6,3,Colorado Avalanche,usa/nhl-2019-2020/vancouver-canucks-colorado-avalanche-O0OGb7zO/
04/Mar,Colorado Avalanche,3,4,Anaheim Ducks,usa/nhl-2019-2020/colorado-avalanche-anaheim-ducks-fPOnhje1/
02/Mar,Detroit Red Wings,1,2,Colorado Avalanche,usa/nhl-2019-2020/detroit-red-wings-colorado-avalanche-SvA32zJ8/
29/Feb,Nashville Predators,2,3,Colorado Avalanche,usa/nhl-2019-2020/nashville-predators-colorado-avalanche-YJ1ya1CG/
28/Feb,Carolina Hurricanes,2,3,Colorado Avalanche,usa/nhl-2019-2020/carolina-hurricanes-colorado-avalanche-h0f40gWN/
26/Feb,Colorado Avalanche,3,2,Buffalo Sabres,usa/nhl-2019-2020/colorado-avalanche-buffalo-sabres-KnzRnz2O/
22/Feb,Los Angeles Kings,1,2,Colorado Avalanche,usa/nhl-2019-2020/los-angeles-kings-colorado-avalanche-AsnvwaYa/
21/Feb,Anaheim Ducks,0,1,Colorado Avalanche,usa/nhl-2019-2020/anaheim-ducks-colorado-avalanche-CnG9NJYC/
19/Feb,Colorado Avalanche,3,1,New York Islanders,usa/nhl-2019-2020/colorado-avalanche-new-york-islanders-2DQPNSSe/
17/Feb,Colorado Avalanche,3,4,Tampa Bay Lightning,usa/nhl-2019-2020/colorado-avalanche-tampa-bay-lightning-KCwZXCj3/
15/Feb,Colorado Avalanche,1,3,Los Angeles Kings,usa/nhl-2019-2020/colorado-avalanche-los-angeles-kings-YeFiLZ6c/
