Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
20/06/2009,SD,OAK,3,6,MLB_2009
19/06/2009,SD,OAK,5,7,MLB_2009
18/06/2009,SD,SEA,4,3,MLB_2009
17/06/2009,SD,SEA,3,4,MLB_2009
16/06/2009,SD,SEA,0,5,MLB_2009
14/06/2009,LAA,SD,6,0,MLB_2009
13/06/2009,LAA,SD,9,1,MLB_2009
12/06/2009,LAA,SD,11,6,MLB_2009
10/06/2009,LAD,SD,1,3,MLB_2009
09/06/2009,LAD,SD,6,4,MLB_2009
08/06/2009,SD,ARI,6,3,MLB_2009
07/06/2009,SD,ARI,6,9,MLB_2009
06/06/2009,SD,ARI,6,4,MLB_2009
05/06/2009,SD,ARI,0,8,MLB_2009
03/06/2009,SD,PHI,1,5,MLB_2009
02/06/2009,SD,PHI,5,10,MLB_2009
01/06/2009,SD,PHI,3,5,MLB_2009
31/05/2009,COL,SD,2,5,MLB_2009
30/05/2009,COL,SD,8,7,MLB_2009
29/05/2009,COL,SD,3,0,MLB_2009
27/05/2009,ARI,SD,5,8,MLB_2009
26/05/2009,ARI,SD,6,5,MLB_2009
25/05/2009,ARI,SD,7,9,MLB_2009
24/05/2009,SD,CHC,7,2,MLB_2009
23/05/2009,SD,CHC,3,1,MLB_2009
22/05/2009,SD,CHC,4,0,MLB_2009
21/05/2009,SD,SF,3,2,MLB_2009
20/05/2009,SD,SF,2,1,MLB_2009
19/05/2009,SD,SF,2,1,MLB_2009
17/05/2009,SD,CIN,3,1,MLB_2009
16/05/2009,SD,CIN,6,5,MLB_2009
15/05/2009,SD,CIN,5,3,MLB_2009
14/05/2009,CHC,SD,11,3,MLB_2009
13/05/2009,CHC,SD,6,4,MLB_2009
12/05/2009,CHC,SD,6,2,MLB_2009
10/05/2009,HOU,SD,12,5,MLB_2009
09/05/2009,HOU,SD,5,4,MLB_2009
08/05/2009,HOU,SD,2,0,MLB_2009
07/05/2009,SD,ARI,4,3,MLB_2009
06/05/2009,SD,ARI,1,3,MLB_2009
05/05/2009,SD,COL,2,1,MLB_2009
04/05/2009,SD,COL,6,9,MLB_2009
03/05/2009,LAD,SD,7,3,MLB_2009
02/05/2009,LAD,SD,2,1,MLB_2009
01/05/2009,LAD,SD,1,0,MLB_2009
30/04/2009,LAD,SD,8,5,MLB_2009
29/04/2009,COL,SD,7,5,MLB_2009
28/04/2009,COL,SD,3,4,MLB_2009
27/04/2009,COL,SD,12,7,MLB_2009
22/04/2009,SF,SD,1,0,MLB_2009
21/04/2009,SF,SD,8,3,MLB_2009
19/04/2009,PHI,SD,5,4,MLB_2009
18/04/2009,PHI,SD,5,8,MLB_2009
17/04/2009,PHI,SD,7,8,MLB_2009
16/04/2009,NYM,SD,5,6,MLB_2009
15/04/2009,NYM,SD,7,2,MLB_2009
13/04/2009,NYM,SD,5,6,MLB_2009
12/04/2009,SD,SF,6,1,MLB_2009
11/04/2009,SD,SF,6,3,MLB_2009
10/04/2009,SD,SF,7,3,MLB_2009
09/04/2009,SD,LAD,4,3,MLB_2009
08/04/2009,SD,LAD,2,5,MLB_2009
07/04/2009,SD,LAD,4,2,MLB_2009
06/04/2009,SD,LAD,1,4,MLB_2009
25/09/2008,LAD,SD,5,7,MLB_2008
24/09/2008,LAD,SD,12,4,MLB_2008
23/09/2008,LAD,SD,10,1,MLB_2008
21/09/2008,WSH,SD,2,6,MLB_2008
20/09/2008,WSH,SD,1,6,MLB_2008
19/09/2008,WSH,SD,6,11,MLB_2008
17/09/2008,COL,SD,1,0,MLB_2008
16/09/2008,COL,SD,10,3,MLB_2008
15/09/2008,COL,SD,5,11,MLB_2008
14/09/2008,SD,SF,6,8,MLB_2008
13/09/2008,SD,SF,0,7,MLB_2008
12/09/2008,SD,SF,2,5,MLB_2008
11/09/2008,SD,SF,11,3,MLB_2008
10/09/2008,SD,LAD,2,7,MLB_2008
09/09/2008,SD,LAD,2,6,MLB_2008
08/09/2008,SD,LAD,4,0,MLB_2008
07/09/2008,MIL,SD,1,10,MLB_2008
06/09/2008,MIL,SD,1,0,MLB_2008
05/09/2008,MIL,SD,3,2,MLB_2008
04/09/2008,MIL,SD,2,5,MLB_2008
03/09/2008,LAD,SD,6,4,MLB_2008
02/09/2008,LAD,SD,8,4,MLB_2008
01/09/2008,LAD,SD,5,2,MLB_2008
30/08/2008,SD,COL,9,4,MLB_2008
29/08/2008,SD,COL,4,9,MLB_2008
27/08/2008,SD,ARI,5,4,MLB_2008
26/08/2008,SD,ARI,9,2,MLB_2008
25/08/2008,SD,ARI,4,2,MLB_2008
24/08/2008,SF,SD,7,4,MLB_2008
23/08/2008,SF,SD,4,3,MLB_2008
22/08/2008,SF,SD,5,0,MLB_2008
21/08/2008,ARI,SD,4,1,MLB_2008
20/08/2008,ARI,SD,8,6,MLB_2008
19/08/2008,ARI,SD,7,6,MLB_2008
17/08/2008,SD,PHI,1,2,MLB_2008
16/08/2008,SD,PHI,8,3,MLB_2008
15/08/2008,SD,PHI,0,1,MLB_2008
14/08/2008,SD,MIL,3,2,MLB_2008
13/08/2008,SD,MIL,1,7,MLB_2008
12/08/2008,SD,MIL,2,5,MLB_2008
10/08/2008,COL,SD,7,16,MLB_2008
09/08/2008,COL,SD,3,8,MLB_2008
08/08/2008,COL,SD,6,3,MLB_2008
07/08/2008,NYM,SD,5,3,MLB_2008
06/08/2008,NYM,SD,2,4,MLB_2008
05/08/2008,NYM,SD,6,5,MLB_2008
03/08/2008,SD,SF,4,1,MLB_2008
02/08/2008,SD,SF,0,2,MLB_2008
01/08/2008,SD,SF,2,3,MLB_2008
28/07/2008,SD,ARI,8,5,MLB_2008
23/07/2008,CIN,SD,9,5,MLB_2008
22/07/2008,CIN,SD,4,3,MLB_2008
21/07/2008,CIN,SD,4,6,MLB_2008
19/07/2008,STL,SD,6,5,MLB_2008
18/07/2008,STL,SD,11,7,MLB_2008
17/07/2008,STL,SD,4,3,MLB_2008
13/07/2008,SD,ATL,3,12,MLB_2008
12/07/2008,SD,ATL,1,4,MLB_2008
11/07/2008,SD,ATL,4,0,MLB_2008
09/07/2008,SD,MIA,2,5,MLB_2008
08/07/2008,SD,MIA,10,1,MLB_2008
07/07/2008,SD,MIA,1,3,MLB_2008
06/07/2008,ARI,SD,3,2,MLB_2008
05/07/2008,ARI,SD,2,4,MLB_2008
04/07/2008,ARI,SD,1,5,MLB_2008
02/07/2008,COL,SD,8,1,MLB_2008
01/07/2008,COL,SD,4,0,MLB_2008
30/06/2008,COL,SD,8,15,MLB_2008
29/06/2008,SD,SEA,2,9,MLB_2008
28/06/2008,SD,SEA,2,4,MLB_2008
27/06/2008,SD,SEA,2,5,MLB_2008
26/06/2008,SD,MIN,3,4,MLB_2008
25/06/2008,SD,MIN,3,9,MLB_2008
24/06/2008,SD,MIN,1,3,MLB_2008
22/06/2008,SD,DET,3,5,MLB_2008
21/06/2008,SD,DET,5,7,MLB_2008
20/06/2008,SD,DET,6,2,MLB_2008
19/06/2008,NYY,SD,2,1,MLB_2008
18/06/2008,NYY,SD,8,5,MLB_2008
17/06/2008,NYY,SD,8,0,MLB_2008
14/06/2008,CLE,SD,3,8,MLB_2008
13/06/2008,CLE,SD,9,5,MLB_2008
12/06/2008,SD,LAD,9,0,MLB_2008
11/06/2008,SD,LAD,4,1,MLB_2008
10/06/2008,SD,LAD,2,7,MLB_2008
08/06/2008,SD,NYM,8,6,MLB_2008
07/06/2008,SD,NYM,2,1,MLB_2008
06/06/2008,SD,NYM,2,1,MLB_2008
05/06/2008,SD,NYM,2,1,MLB_2008
04/06/2008,SD,CHC,2,1,MLB_2008
02/06/2008,SD,CHC,6,7,MLB_2008
01/06/2008,SF,SD,4,3,MLB_2008
31/05/2008,SF,SD,1,5,MLB_2008
30/05/2008,SF,SD,3,7,MLB_2008
29/05/2008,SD,WSH,5,2,MLB_2008
28/05/2008,SD,WSH,4,6,MLB_2008
27/05/2008,SD,WSH,4,2,MLB_2008
25/05/2008,SD,CIN,12,9,MLB_2008
24/05/2008,SD,CIN,2,7,MLB_2008
23/05/2008,SD,CIN,2,3,MLB_2008
22/05/2008,SD,CIN,8,2,MLB_2008
21/05/2008,SD,STL,3,11,MLB_2008
20/05/2008,SD,STL,3,2,MLB_2008
19/05/2008,SD,STL,2,8,MLB_2008
18/05/2008,SEA,SD,3,2,MLB_2008
17/05/2008,SEA,SD,4,2,MLB_2008
16/05/2008,SEA,SD,4,6,MLB_2008
15/05/2008,CHC,SD,4,0,MLB_2008
14/05/2008,CHC,SD,8,5,MLB_2008
13/05/2008,CHC,SD,3,4,MLB_2008
12/05/2008,CHC,SD,12,3,MLB_2008
11/05/2008,SD,COL,6,1,MLB_2008
10/05/2008,SD,COL,3,2,MLB_2008
09/05/2008,SD,COL,2,4,MLB_2008
08/05/2008,ATL,SD,5,4,MLB_2008
07/05/2008,ATL,SD,5,2,MLB_2008
06/05/2008,ATL,SD,5,3,MLB_2008
04/05/2008,MIA,SD,10,3,MLB_2008
03/05/2008,MIA,SD,2,7,MLB_2008
02/05/2008,MIA,SD,6,4,MLB_2008
01/05/2008,PHI,SD,3,2,MLB_2008
30/04/2008,PHI,SD,2,4,MLB_2008
29/04/2008,PHI,SD,7,4,MLB_2008
27/04/2008,SD,ARI,1,2,MLB_2008
25/04/2008,SD,ARI,1,5,MLB_2008
24/04/2008,SD,SF,0,1,MLB_2008
23/04/2008,SD,SF,2,3,MLB_2008
22/04/2008,HOU,SD,11,7,MLB_2008
21/04/2008,HOU,SD,10,3,MLB_2008
19/04/2008,ARI,SD,10,3,MLB_2008
18/04/2008,ARI,SD,9,0,MLB_2008
17/04/2008,SD,COL,1,2,MLB_2008
16/04/2008,SD,COL,2,10,MLB_2008
15/04/2008,SD,COL,6,0,MLB_2008
13/04/2008,LAD,SD,0,1,MLB_2008
12/04/2008,LAD,SD,11,1,MLB_2008
11/04/2008,LAD,SD,5,7,MLB_2008
09/04/2008,SF,SD,1,0,MLB_2008
08/04/2008,SF,SD,3,2,MLB_2008
07/04/2008,SF,SD,4,8,MLB_2008
05/04/2008,SD,LAD,4,1,MLB_2008
04/04/2008,SD,LAD,1,7,MLB_2008
03/04/2008,SD,HOU,3,2,MLB_2008
02/04/2008,SD,HOU,6,9,MLB_2008
01/04/2008,SD,HOU,2,1,MLB_2008
01/10/2007,COL,SD,9,8,MLB_2007
08/07/2007,SD,ATL,4,5,MLB_2007
07/07/2007,SD,ATL,8,5,MLB_2007
06/07/2007,SD,ATL,4,7,MLB_2007
05/07/2007,SD,MIA,2,3,MLB_2007
04/07/2007,SD,MIA,1,0,MLB_2007
03/07/2007,SD,MIA,4,6,MLB_2007
02/07/2007,SD,MIA,3,1,MLB_2007
01/07/2007,LAD,SD,5,0,MLB_2007
30/06/2007,LAD,SD,1,3,MLB_2007
29/06/2007,LAD,SD,6,7,MLB_2007
26/06/2007,SF,SD,2,3,MLB_2007
25/06/2007,SF,SD,4,3,MLB_2007
24/06/2007,SD,BOS,2,4,MLB_2007
22/06/2007,SD,BOS,1,2,MLB_2007
21/06/2007,SD,BAL,3,6,MLB_2007
20/06/2007,SD,BAL,1,7,MLB_2007
19/06/2007,SD,BAL,12,6,MLB_2007
17/06/2007,CHC,SD,3,11,MLB_2007
16/06/2007,CHC,SD,0,1,MLB_2007
15/06/2007,CHC,SD,4,1,MLB_2007
14/06/2007,TB,SD,1,7,MLB_2007
09/06/2007,SD,SEA,5,6,MLB_2007
07/06/2007,SD,LAD,6,5,MLB_2007
26/05/2007,SD,MIL,6,3,MLB_2007
25/05/2007,SD,MIL,8,6,MLB_2007
24/05/2007,SD,CHC,1,3,MLB_2007
23/05/2007,SD,CHC,2,1,MLB_2007
22/05/2007,SD,CHC,5,1,MLB_2007
20/05/2007,SEA,SD,1,2,MLB_2007
19/05/2007,SEA,SD,7,4,MLB_2007
16/05/2007,SD,CIN,3,2,MLB_2007
15/05/2007,SD,CIN,1,2,MLB_2007
14/05/2007,SD,CIN,7,1,MLB_2007
10/05/2007,ATL,SD,5,3,MLB_2007
09/05/2007,ATL,SD,3,2,MLB_2007
07/05/2007,ATL,SD,2,4,MLB_2007
02/05/2007,SD,WSH,7,3,MLB_2007
01/05/2007,SD,WSH,3,0,MLB_2007
30/04/2007,SD,WSH,2,3,MLB_2007
28/04/2007,SD,LAD,3,2,MLB_2007
26/04/2007,ARI,SD,7,4,MLB_2007
25/04/2007,ARI,SD,3,2,MLB_2007
24/04/2007,ARI,SD,5,10,MLB_2007
20/04/2007,COL,SD,1,11,MLB_2007
19/04/2007,SD,ARI,11,6,MLB_2007
15/04/2007,LAD,SD,9,3,MLB_2007
14/04/2007,LAD,SD,2,7,MLB_2007
13/04/2007,LAD,SD,9,1,MLB_2007
11/04/2007,SD,SF,4,0,MLB_2007
07/04/2007,SD,COL,3,2,MLB_2007
06/04/2007,SD,COL,3,4,MLB_2007
05/04/2007,SF,SD,5,3,MLB_2007
04/04/2007,SF,SD,3,5,MLB_2007
03/04/2007,SF,SD,0,7,MLB_2007
13/09/2006,CIN,SD,0,10,MLB_2006
04/09/2006,SD,COL,7,5,MLB_2006
28/08/2006,ARI,SD,7,4,MLB_2006
21/08/2006,SD,LAD,4,2,MLB_2006
14/08/2006,SD,SF,0,1,MLB_2006
27/07/2006,COL,SD,9,8,MLB_2006
14/07/2006,SD,ATL,12,15,MLB_2006
24/06/2006,SD,SEA,5,9,MLB_2006
23/06/2006,SD,SEA,2,1,MLB_2006
01/10/2023,LAA,OAK,7,3,MLB_2023
30/09/2023,LAA,OAK,3,7,MLB_2023
29/09/2023,LAA,OAK,5,1,MLB_2023
28/09/2023,MIN,OAK,1,2,MLB_2023
27/09/2023,MIN,OAK,6,4,MLB_2023
26/09/2023,MIN,OAK,11,3,MLB_2023
24/09/2023,OAK,DET,0,2,MLB_2023
23/09/2023,OAK,DET,4,1,MLB_2023
22/09/2023,OAK,DET,8,2,MLB_2023
21/09/2023,OAK,DET,3,7,MLB_2023
20/09/2023,OAK,SEA,3,6,MLB_2023
19/09/2023,OAK,SEA,2,7,MLB_2023
18/09/2023,OAK,SEA,0,5,MLB_2023
13/09/2023,HOU,OAK,6,2,MLB_2023
12/09/2023,HOU,OAK,2,6,MLB_2023
11/09/2023,HOU,OAK,0,4,MLB_2023
10/09/2023,TEX,OAK,9,4,MLB_2023
09/09/2023,TEX,OAK,3,2,MLB_2023
08/09/2023,TEX,OAK,3,6,MLB_2023
06/09/2023,OAK,TOR,5,2,MLB_2023
05/09/2023,OAK,TOR,1,7,MLB_2023
04/09/2023,OAK,TOR,5,6,MLB_2023
03/09/2023,OAK,LAA,10,6,MLB_2023
02/09/2023,OAK,LAA,2,1,MLB_2023
01/09/2023,OAK,LAA,9,2,MLB_2023
30/08/2023,SEA,OAK,5,4,MLB_2023
29/08/2023,SEA,OAK,1,3,MLB_2023
28/08/2023,SEA,OAK,7,0,MLB_2023
27/08/2023,CHW,OAK,6,1,MLB_2023
26/08/2023,CHW,OAK,6,2,MLB_2023
25/08/2023,CHW,OAK,4,12,MLB_2023
24/08/2023,CHW,OAK,5,8,MLB_2023
23/08/2023,OAK,KC,0,4,MLB_2023
22/08/2023,OAK,KC,5,4,MLB_2023
21/08/2023,OAK,KC,6,4,MLB_2023
20/08/2023,OAK,BAL,1,12,MLB_2023
19/08/2023,OAK,BAL,2,7,MLB_2023
18/08/2023,OAK,BAL,4,9,MLB_2023
16/08/2023,STL,OAK,0,8,MLB_2023
15/08/2023,STL,OAK,6,2,MLB_2023
14/08/2023,STL,OAK,7,5,MLB_2023
13/08/2023,WSH,OAK,8,7,MLB_2023
12/08/2023,WSH,OAK,3,2,MLB_2023
11/08/2023,WSH,OAK,8,2,MLB_2023
09/08/2023,OAK,TEX,2,0,MLB_2023
08/08/2023,OAK,TEX,1,6,MLB_2023
07/08/2023,OAK,TEX,3,5,MLB_2023
06/08/2023,OAK,SF,8,6,MLB_2023
05/08/2023,OAK,SF,2,1,MLB_2023
03/08/2023,LAD,OAK,8,2,MLB_2023
02/08/2023,LAD,OAK,10,1,MLB_2023
01/08/2023,LAD,OAK,7,3,MLB_2023
30/07/2023,COL,OAK,2,0,MLB_2023
29/07/2023,COL,OAK,3,11,MLB_2023
28/07/2023,COL,OAK,5,8,MLB_2023
26/07/2023,SF,OAK,8,3,MLB_2023
25/07/2023,SF,OAK,2,1,MLB_2023
23/07/2023,OAK,HOU,2,3,MLB_2023
22/07/2023,OAK,HOU,4,1,MLB_2023
21/07/2023,OAK,HOU,4,6,MLB_2023
20/07/2023,OAK,HOU,1,3,MLB_2023
19/07/2023,OAK,BOS,6,5,MLB_2023
18/07/2023,OAK,BOS,3,0,MLB_2023
17/07/2023,OAK,BOS,0,7,MLB_2023
16/07/2023,OAK,MIN,4,5,MLB_2023
15/07/2023,OAK,MIN,7,10,MLB_2023
14/07/2023,OAK,MIN,4,5,MLB_2023
09/07/2023,BOS,OAK,4,3,MLB_2023
08/07/2023,BOS,OAK,10,3,MLB_2023
07/07/2023,BOS,OAK,7,3,MLB_2023
06/07/2023,DET,OAK,9,0,MLB_2023
05/07/2023,DET,OAK,3,12,MLB_2023
04/07/2023,DET,OAK,0,1,MLB_2023
02/07/2023,OAK,CHW,7,8,MLB_2023
01/07/2023,OAK,CHW,7,6,MLB_2023
30/06/2023,OAK,CHW,7,4,MLB_2023
29/06/2023,OAK,NYY,4,10,MLB_2023
28/06/2023,OAK,NYY,0,11,MLB_2023
27/06/2023,OAK,NYY,2,1,MLB_2023
25/06/2023,TOR,OAK,12,1,MLB_2023
24/06/2023,TOR,OAK,7,3,MLB_2023
23/06/2023,TOR,OAK,4,5,MLB_2023
22/06/2023,CLE,OAK,6,1,MLB_2023
21/06/2023,CLE,OAK,7,6,MLB_2023
20/06/2023,CLE,OAK,3,2,MLB_2023
18/06/2023,OAK,PHI,2,3,MLB_2023
17/06/2023,OAK,PHI,2,3,MLB_2023
16/06/2023,OAK,PHI,1,6,MLB_2023
15/06/2023,OAK,TB,3,4,MLB_2023
14/06/2023,OAK,TB,3,6,MLB_2023
13/06/2023,OAK,TB,2,1,MLB_2023
12/06/2023,OAK,TB,4,3,MLB_2023
11/06/2023,MIL,OAK,6,8,MLB_2023
10/06/2023,MIL,OAK,1,2,MLB_2023
09/06/2023,MIL,OAK,2,5,MLB_2023
04/06/2023,MIA,OAK,7,5,MLB_2023
03/06/2023,MIA,OAK,12,1,MLB_2023
02/06/2023,MIA,OAK,4,0,MLB_2023
31/05/2023,OAK,ATL,2,4,MLB_2023
30/05/2023,OAK,ATL,2,1,MLB_2023
29/05/2023,OAK,ATL,7,2,MLB_2023
28/05/2023,OAK,HOU,1,10,MLB_2023
27/05/2023,OAK,HOU,3,6,MLB_2023
26/05/2023,OAK,HOU,2,5,MLB_2023
25/05/2023,SEA,OAK,3,2,MLB_2023
24/05/2023,SEA,OAK,6,1,MLB_2023
23/05/2023,SEA,OAK,3,2,MLB_2023
22/05/2023,SEA,OAK,11,2,MLB_2023
21/05/2023,HOU,OAK,2,0,MLB_2023
20/05/2023,HOU,OAK,3,2,MLB_2023
19/05/2023,HOU,OAK,5,1,MLB_2023
17/05/2023,OAK,ARI,3,5,MLB_2023
16/05/2023,OAK,ARI,9,8,MLB_2023
15/05/2023,OAK,ARI,2,5,MLB_2023
14/05/2023,OAK,TEX,3,11,MLB_2023
13/05/2023,OAK,TEX,0,5,MLB_2023
12/05/2023,OAK,TEX,9,7,MLB_2023
11/05/2023,OAK,TEX,0,4,MLB_2023
10/05/2023,NYY,OAK,11,3,MLB_2023
09/05/2023,NYY,OAK,10,5,MLB_2023
08/05/2023,NYY,OAK,7,2,MLB_2023
07/05/2023,KC,OAK,5,1,MLB_2023
06/05/2023,KC,OAK,4,5,MLB_2023
05/05/2023,KC,OAK,8,12,MLB_2023
04/05/2023,OAK,SEA,3,5,MLB_2023
03/05/2023,OAK,SEA,2,7,MLB_2023
02/05/2023,OAK,SEA,1,2,MLB_2023
30/04/2023,OAK,CIN,5,4,MLB_2023
29/04/2023,OAK,CIN,2,3,MLB_2023
28/04/2023,OAK,CIN,7,11,MLB_2023
27/04/2023,LAA,OAK,8,7,MLB_2023
26/04/2023,LAA,OAK,11,3,MLB_2023
25/04/2023,LAA,OAK,5,3,MLB_2023
24/04/2023,LAA,OAK,10,11,MLB_2023
23/04/2023,TEX,OAK,5,2,MLB_2023
22/04/2023,TEX,OAK,18,3,MLB_2023
21/04/2023,TEX,OAK,4,5,MLB_2023
19/04/2023,OAK,CHC,2,12,MLB_2023
18/04/2023,OAK,CHC,0,4,MLB_2023
17/04/2023,OAK,CHC,1,10,MLB_2023
16/04/2023,OAK,NYM,3,4,MLB_2023
15/04/2023,OAK,NYM,2,3,MLB_2023
14/04/2023,OAK,NYM,6,17,MLB_2023
13/04/2023,BAL,OAK,8,7,MLB_2023
12/04/2023,BAL,OAK,4,8,MLB_2023
11/04/2023,BAL,OAK,12,8,MLB_2023
10/04/2023,BAL,OAK,5,1,MLB_2023
09/04/2023,TB,OAK,11,0,MLB_2023
08/04/2023,TB,OAK,11,0,MLB_2023
07/04/2023,TB,OAK,9,5,MLB_2023
05/04/2023,OAK,CLE,4,6,MLB_2023
04/04/2023,OAK,CLE,4,3,MLB_2023
03/04/2023,OAK,CLE,11,12,MLB_2023
02/04/2023,OAK,LAA,0,6,MLB_2023
01/04/2023,OAK,LAA,1,13,MLB_2023
30/03/2023,OAK,LAA,2,1,MLB_2023
05/10/2022,OAK,LAA,3,2,MLB_2022
04/10/2022,OAK,LAA,2,1,MLB_2022
03/10/2022,OAK,LAA,5,4,MLB_2022
02/10/2022,SEA,OAK,3,10,MLB_2022
01/10/2022,SEA,OAK,5,1,MLB_2022
30/09/2022,SEA,OAK,2,1,MLB_2022
29/09/2022,LAA,OAK,4,2,MLB_2022
28/09/2022,LAA,OAK,4,1,MLB_2022
27/09/2022,LAA,OAK,4,3,MLB_2022
25/09/2022,OAK,NYM,4,13,MLB_2022
24/09/2022,OAK,NYM,10,4,MLB_2022
23/09/2022,OAK,NYM,2,9,MLB_2022
22/09/2022,OAK,SEA,5,9,MLB_2022
21/09/2022,OAK,SEA,2,1,MLB_2022
20/09/2022,OAK,SEA,4,1,MLB_2022
18/09/2022,HOU,OAK,11,2,MLB_2022
17/09/2022,HOU,OAK,5,8,MLB_2022
16/09/2022,HOU,OAK,5,0,MLB_2022
15/09/2022,HOU,OAK,5,2,MLB_2022
14/09/2022,TEX,OAK,7,8,MLB_2022
13/09/2022,TEX,OAK,8,7,MLB_2022
11/09/2022,OAK,CHW,10,3,MLB_2022
10/09/2022,OAK,CHW,2,10,MLB_2022
09/09/2022,OAK,CHW,3,5,MLB_2022
08/09/2022,OAK,CHW,2,14,MLB_2022
07/09/2022,OAK,ATL,3,7,MLB_2022
06/09/2022,OAK,ATL,9,10,MLB_2022
04/09/2022,BAL,OAK,0,5,MLB_2022
03/09/2022,BAL,OAK,8,1,MLB_2022
02/09/2022,BAL,OAK,5,2,MLB_2022
01/09/2022,WSH,OAK,7,5,MLB_2022
31/08/2022,WSH,OAK,5,1,MLB_2022
30/08/2022,WSH,OAK,6,10,MLB_2022
28/08/2022,OAK,NYY,4,1,MLB_2022
27/08/2022,OAK,NYY,3,2,MLB_2022
26/08/2022,OAK,NYY,2,3,MLB_2022
25/08/2022,OAK,NYY,4,13,MLB_2022
24/08/2022,OAK,MIA,3,2,MLB_2022
23/08/2022,OAK,MIA,3,5,MLB_2022
22/08/2022,OAK,MIA,0,3,MLB_2022
21/08/2022,OAK,SEA,5,3,MLB_2022
20/08/2022,OAK,SEA,4,3,MLB_2022
19/08/2022,OAK,SEA,2,10,MLB_2022
18/08/2022,TEX,OAK,10,3,MLB_2022
17/08/2022,TEX,OAK,2,7,MLB_2022
16/08/2022,TEX,OAK,1,5,MLB_2022
15/08/2022,TEX,OAK,2,1,MLB_2022
14/08/2022,HOU,OAK,6,3,MLB_2022
13/08/2022,HOU,OAK,8,0,MLB_2022
12/08/2022,HOU,OAK,7,5,MLB_2022
10/08/2022,OAK,LAA,4,5,MLB_2022
09/08/2022,OAK,LAA,1,5,MLB_2022
08/08/2022,OAK,LAA,0,1,MLB_2022
07/08/2022,OAK,SF,4,6,MLB_2022
06/08/2022,OAK,SF,3,7,MLB_2022
04/08/2022,LAA,OAK,7,8,MLB_2022
03/08/2022,LAA,OAK,1,3,MLB_2022
02/08/2022,LAA,OAK,3,1,MLB_2022
31/07/2022,CHW,OAK,4,1,MLB_2022
30/07/2022,CHW,OAK,3,2,MLB_2022
29/07/2022,CHW,OAK,3,7,MLB_2022
27/07/2022,OAK,HOU,4,2,MLB_2022
26/07/2022,OAK,HOU,5,3,MLB_2022
25/07/2022,OAK,HOU,7,5,MLB_2022
24/07/2022,OAK,TEX,8,11,MLB_2022
23/07/2022,OAK,TEX,3,1,MLB_2022
22/07/2022,OAK,TEX,5,4,MLB_2022
21/07/2022,OAK,DET,5,0,MLB_2022
21/07/2022,OAK,DET,2,7,MLB_2022
17/07/2022,HOU,OAK,3,4,MLB_2022
16/07/2022,HOU,OAK,5,0,MLB_2022
15/07/2022,HOU,OAK,1,5,MLB_2022
13/07/2022,TEX,OAK,5,2,MLB_2022
12/07/2022,TEX,OAK,7,14,MLB_2022
11/07/2022,TEX,OAK,10,8,MLB_2022
10/07/2022,OAK,HOU,1,6,MLB_2022
09/07/2022,OAK,HOU,3,2,MLB_2022
08/07/2022,OAK,HOU,3,8,MLB_2022
06/07/2022,OAK,TOR,1,2,MLB_2022
05/07/2022,OAK,TOR,5,3,MLB_2022
04/07/2022,OAK,TOR,5,1,MLB_2022
03/07/2022,SEA,OAK,2,1,MLB_2022
02/07/2022,SEA,OAK,2,1,MLB_2022
01/07/2022,SEA,OAK,1,3,MLB_2022
30/06/2022,SEA,OAK,8,6,MLB_2022
29/06/2022,NYY,OAK,5,3,MLB_2022
28/06/2022,NYY,OAK,2,1,MLB_2022
27/06/2022,NYY,OAK,9,5,MLB_2022
26/06/2022,KC,OAK,3,5,MLB_2022
25/06/2022,KC,OAK,7,9,MLB_2022
24/06/2022,KC,OAK,3,1,MLB_2022
23/06/2022,OAK,SEA,1,2,MLB_2022
22/06/2022,OAK,SEA,0,9,MLB_2022
21/06/2022,OAK,SEA,2,8,MLB_2022
19/06/2022,OAK,KC,4,0,MLB_2022
18/06/2022,OAK,KC,0,2,MLB_2022
17/06/2022,OAK,KC,1,5,MLB_2022
16/06/2022,BOS,OAK,3,4,MLB_2022
15/06/2022,BOS,OAK,10,1,MLB_2022
14/06/2022,BOS,OAK,6,1,MLB_2022
12/06/2022,CLE,OAK,6,3,MLB_2022
11/06/2022,CLE,OAK,5,10,MLB_2022
10/06/2022,CLE,OAK,3,2,MLB_2022
09/06/2022,CLE,OAK,8,4,MLB_2022
08/06/2022,ATL,OAK,13,2,MLB_2022
07/06/2022,ATL,OAK,3,2,MLB_2022
05/06/2022,OAK,BOS,2,5,MLB_2022
04/06/2022,OAK,BOS,0,8,MLB_2022
03/06/2022,OAK,BOS,2,7,MLB_2022
01/06/2022,OAK,HOU,4,5,MLB_2022
31/05/2022,OAK,HOU,1,3,MLB_2022
30/05/2022,OAK,HOU,1,5,MLB_2022
29/05/2022,OAK,TEX,6,5,MLB_2022
28/05/2022,OAK,TEX,4,11,MLB_2022
27/05/2022,OAK,TEX,5,8,MLB_2022
26/05/2022,OAK,TEX,1,4,MLB_2022
25/05/2022,SEA,OAK,2,4,MLB_2022
24/05/2022,SEA,OAK,5,7,MLB_2022
23/05/2022,SEA,OAK,7,6,MLB_2022
22/05/2022,LAA,OAK,4,1,MLB_2022
21/05/2022,LAA,OAK,5,3,MLB_2022
20/05/2022,LAA,OAK,2,4,MLB_2022
18/05/2022,OAK,MIN,4,14,MLB_2022
