date,team_1,score_1,score_2,team_2,game_url
14/Jul,Milwaukee Bucks,100,89,Dallas Mavericks,usa/nba-las-vegas-summer-league-2022/milwaukee-bucks-dallas-mavericks-pUi3nK2J/
13/Jul,Milwaukee Bucks,87,75,Minnesota Timberwolves,usa/nba-las-vegas-summer-league-2022/milwaukee-bucks-minnesota-timberwolves-OpAVkYiE/
11/Jul,Boston Celtics,111,109,Milwaukee Bucks,usa/nba-las-vegas-summer-league-2022/boston-celtics-milwaukee-bucks-dAjlwe88/
08/Jul,Milwaukee Bucks,94,90,Brooklyn Nets,usa/nba-las-vegas-summer-league-2022/milwaukee-bucks-brooklyn-nets-ClHn2sto/
15/May,Boston Celtics,109,81,Milwaukee Bucks,usa/nba-2021-2022/boston-celtics-milwaukee-bucks-d4iH1SE7/
13/May,Milwaukee Bucks,95,108,Boston Celtics,usa/nba-2021-2022/milwaukee-bucks-boston-celtics-Oj9F84Xo/
11/May,Boston Celtics,107,110,Milwaukee Bucks,usa/nba-2021-2022/boston-celtics-milwaukee-bucks-hnuACvaq/
09/May,Milwaukee Bucks,108,116,Boston Celtics,usa/nba-2021-2022/milwaukee-bucks-boston-celtics-0YVhrkE8/
07/May,Milwaukee Bucks,103,101,Boston Celtics,usa/nba-2021-2022/milwaukee-bucks-boston-celtics-lbSlqVb2/
03/May,Boston Celtics,109,86,Milwaukee Bucks,usa/nba-2021-2022/boston-celtics-milwaukee-bucks-pQ18zwe2/
01/May,Boston Celtics,89,101,Milwaukee Bucks,usa/nba-2021-2022/boston-celtics-milwaukee-bucks-6Z24yJud/
27/Apr,Milwaukee Bucks,116,100,Chicago Bulls,usa/nba-2021-2022/milwaukee-bucks-chicago-bulls-GUNuCSfq/
24/Apr,Chicago Bulls,95,119,Milwaukee Bucks,usa/nba-2021-2022/chicago-bulls-milwaukee-bucks-I33DgLhU/
22/Apr,Chicago Bulls,81,111,Milwaukee Bucks,usa/nba-2021-2022/chicago-bulls-milwaukee-bucks-vD49f1wO/
20/Apr,Milwaukee Bucks,110,114,Chicago Bulls,usa/nba-2021-2022/milwaukee-bucks-chicago-bulls-Aw05esOH/
17/Apr,Milwaukee Bucks,93,86,Chicago Bulls,usa/nba-2021-2022/milwaukee-bucks-chicago-bulls-6NSbxc7J/
10/Apr,Cleveland Cavaliers,133,115,Milwaukee Bucks,usa/nba-2021-2022/cleveland-cavaliers-milwaukee-bucks-6BdC8YL0/
08/Apr,Detroit Pistons,101,131,Milwaukee Bucks,usa/nba-2021-2022/detroit-pistons-milwaukee-bucks-pbJRHyXf/
07/Apr,Milwaukee Bucks,127,121,Boston Celtics,usa/nba-2021-2022/milwaukee-bucks-boston-celtics-0nskwn33/
05/Apr,Chicago Bulls,106,127,Milwaukee Bucks,usa/nba-2021-2022/chicago-bulls-milwaukee-bucks-vwfl8R3T/
03/Apr,Milwaukee Bucks,112,118,Dallas Mavericks,usa/nba-2021-2022/milwaukee-bucks-dallas-mavericks-OSOjaWKb/
01/Apr,Milwaukee Bucks,119,153,Los Angeles Clippers,usa/nba-2021-2022/milwaukee-bucks-los-angeles-clippers-pGlCmZLn/
31/Mar,Brooklyn Nets,119,120,Milwaukee Bucks,usa/nba-2021-2022/brooklyn-nets-milwaukee-bucks-lxXuot0l/
29/Mar,Philadelphia 76ers,116,118,Milwaukee Bucks,usa/nba-2021-2022/philadelphia-76ers-milwaukee-bucks-GOjXHsW1/
26/Mar,Memphis Grizzlies,127,102,Milwaukee Bucks,usa/nba-2021-2022/memphis-grizzlies-milwaukee-bucks-OWE2GUfc/
24/Mar,Milwaukee Bucks,114,102,Washington Wizards,usa/nba-2021-2022/milwaukee-bucks-washington-wizards-pK82Em8C/
22/Mar,Milwaukee Bucks,126,98,Chicago Bulls,usa/nba-2021-2022/milwaukee-bucks-chicago-bulls-KxHC5hPs/
19/Mar,Minnesota Timberwolves,138,119,Milwaukee Bucks,usa/nba-2021-2022/minnesota-timberwolves-milwaukee-bucks-2L6FbpCc/
16/Mar,Sacramento Kings,126,135,Milwaukee Bucks,usa/nba-2021-2022/sacramento-kings-milwaukee-bucks-zDiRSqST/
14/Mar,Utah Jazz,111,117,Milwaukee Bucks,usa/nba-2021-2022/utah-jazz-milwaukee-bucks-GUROKUTh/
12/Mar,Golden State Warriors,122,109,Milwaukee Bucks,usa/nba-2021-2022/golden-state-warriors-milwaukee-bucks-0z766v9r/
09/Mar,Milwaukee Bucks,124,115,Atlanta Hawks,usa/nba-2021-2022/milwaukee-bucks-atlanta-hawks-SrUK2yiA/
08/Mar,Oklahoma City Thunder,115,142,Milwaukee Bucks,usa/nba-2021-2022/oklahoma-city-thunder-milwaukee-bucks-pSY1j71m/
06/Mar,Milwaukee Bucks,132,122,Phoenix Suns,usa/nba-2021-2022/milwaukee-bucks-phoenix-suns-C0ZkOlIf/
04/Mar,Chicago Bulls,112,118,Milwaukee Bucks,usa/nba-2021-2022/chicago-bulls-milwaukee-bucks-6aUyHXAR/
02/Mar,Milwaukee Bucks,120,119,Miami Heat,usa/nba-2021-2022/milwaukee-bucks-miami-heat-vFahJ2zb/
28/Feb,Milwaukee Bucks,130,106,Charlotte Hornets,usa/nba-2021-2022/milwaukee-bucks-charlotte-hornets-UFj675yn/
26/Feb,Milwaukee Bucks,123,126,Brooklyn Nets,usa/nba-2021-2022/milwaukee-bucks-brooklyn-nets-fu78hxBC/
17/Feb,Milwaukee Bucks,120,123,Philadelphia 76ers,usa/nba-2021-2022/milwaukee-bucks-philadelphia-76ers-fsIosl6q/
15/Feb,Milwaukee Bucks,128,119,Indiana Pacers,usa/nba-2021-2022/milwaukee-bucks-indiana-pacers-Yk6HwFai/
14/Feb,Milwaukee Bucks,107,122,Portland Trail Blazers,usa/nba-2021-2022/milwaukee-bucks-portland-trail-blazers-YZHgOZa4/
10/Feb,Phoenix Suns,131,107,Milwaukee Bucks,usa/nba-2021-2022/phoenix-suns-milwaukee-bucks-n1M6f4u7/
08/Feb,Los Angeles Lakers,116,131,Milwaukee Bucks,usa/nba-2021-2022/los-angeles-lakers-milwaukee-bucks-vFsOqmRl/
06/Feb,Los Angeles Clippers,113,137,Milwaukee Bucks,usa/nba-2021-2022/los-angeles-clippers-milwaukee-bucks-8CSAxWJL/
05/Feb,Portland Trail Blazers,108,137,Milwaukee Bucks,usa/nba-2021-2022/portland-trail-blazers-milwaukee-bucks-z1kXij2B/
01/Feb,Milwaukee Bucks,112,98,Washington Wizards,usa/nba-2021-2022/milwaukee-bucks-washington-wizards-0QBYFdkf/
30/Jan,Milwaukee Bucks,100,136,Denver Nuggets,usa/nba-2021-2022/milwaukee-bucks-denver-nuggets-Qgvm4ajr/
28/Jan,Milwaukee Bucks,123,108,New York Knicks,usa/nba-2021-2022/milwaukee-bucks-new-york-knicks-boL7zUVp/
26/Jan,Cleveland Cavaliers,115,99,Milwaukee Bucks,usa/nba-2021-2022/cleveland-cavaliers-milwaukee-bucks-0WhMSuY6/
22/Jan,Milwaukee Bucks,133,127,Sacramento Kings,usa/nba-2021-2022/milwaukee-bucks-sacramento-kings-pIZKQboM/
21/Jan,Milwaukee Bucks,94,90,Chicago Bulls,usa/nba-2021-2022/milwaukee-bucks-chicago-bulls-jqOP6wfj/
19/Jan,Milwaukee Bucks,126,114,Memphis Grizzlies,usa/nba-2021-2022/milwaukee-bucks-memphis-grizzlies-21v2EUea/
17/Jan,Atlanta Hawks,121,114,Milwaukee Bucks,usa/nba-2021-2022/atlanta-hawks-milwaukee-bucks-lzzp8gZP/
15/Jan,Milwaukee Bucks,96,103,Toronto Raptors,usa/nba-2021-2022/milwaukee-bucks-toronto-raptors-G08IhTiT/
13/Jan,Milwaukee Bucks,118,99,Golden State Warriors,usa/nba-2021-2022/milwaukee-bucks-golden-state-warriors-0hMupSpi/
10/Jan,Charlotte Hornets,103,99,Milwaukee Bucks,usa/nba-2021-2022/charlotte-hornets-milwaukee-bucks-IgGRJVWo/
08/Jan,Charlotte Hornets,114,106,Milwaukee Bucks,usa/nba-2021-2022/charlotte-hornets-milwaukee-bucks-jPXP5ri6/
07/Jan,Brooklyn Nets,109,121,Milwaukee Bucks,usa/nba-2021-2022/brooklyn-nets-milwaukee-bucks-xIyk4VF1/
05/Jan,Milwaukee Bucks,111,117,Toronto Raptors,usa/nba-2021-2022/milwaukee-bucks-toronto-raptors-8G2bciwb/
03/Jan,Milwaukee Bucks,106,115,Detroit Pistons,usa/nba-2021-2022/milwaukee-bucks-detroit-pistons-UgwkmwuA/
01/Jan,Milwaukee Bucks,136,113,New Orleans Pelicans,usa/nba-2021-2022/milwaukee-bucks-new-orleans-pelicans-E51uXQlC/
30/Dec,Orlando Magic,118,136,Milwaukee Bucks,usa/nba-2021-2022/orlando-magic-milwaukee-bucks-YVaCc5td/
28/Dec,Orlando Magic,110,127,Milwaukee Bucks,usa/nba-2021-2022/orlando-magic-milwaukee-bucks-j7EY8vqt/
25/Dec,Milwaukee Bucks,117,113,Boston Celtics,usa/nba-2021-2022/milwaukee-bucks-boston-celtics-Yoh3mw0r/
23/Dec,Dallas Mavericks,95,102,Milwaukee Bucks,usa/nba-2021-2022/dallas-mavericks-milwaukee-bucks-IqTAOvpJ/
22/Dec,Milwaukee Bucks,126,106,Houston Rockets,usa/nba-2021-2022/milwaukee-bucks-houston-rockets-l6GDniW8/
18/Dec,Milwaukee Bucks,90,119,Cleveland Cavaliers,usa/nba-2021-2022/milwaukee-bucks-cleveland-cavaliers-INZV6FIG/
17/Dec,New Orleans Pelicans,116,112,Milwaukee Bucks,usa/nba-2021-2022/new-orleans-pelicans-milwaukee-bucks-4K9dhG3N/
15/Dec,Milwaukee Bucks,114,99,Indiana Pacers,usa/nba-2021-2022/milwaukee-bucks-indiana-pacers-ShRQ1TzK/
13/Dec,Boston Celtics,117,103,Milwaukee Bucks,usa/nba-2021-2022/boston-celtics-milwaukee-bucks-0QB6svY7/
12/Dec,New York Knicks,97,112,Milwaukee Bucks,usa/nba-2021-2022/new-york-knicks-milwaukee-bucks-t2M7gpR2/
10/Dec,Houston Rockets,114,123,Milwaukee Bucks,usa/nba-2021-2022/houston-rockets-milwaukee-bucks-bJKwJ3kj/
08/Dec,Miami Heat,113,104,Milwaukee Bucks,usa/nba-2021-2022/miami-heat-milwaukee-bucks-Cl9NQfia/
06/Dec,Milwaukee Bucks,112,104,Cleveland Cavaliers,usa/nba-2021-2022/milwaukee-bucks-cleveland-cavaliers-U5iXFwws/
04/Dec,Milwaukee Bucks,124,102,Miami Heat,usa/nba-2021-2022/milwaukee-bucks-miami-heat-Us3ypwgD/
02/Dec,Toronto Raptors,97,93,Milwaukee Bucks,usa/nba-2021-2022/toronto-raptors-milwaukee-bucks-f3ovZnKa/
01/Dec,Milwaukee Bucks,127,125,Charlotte Hornets,usa/nba-2021-2022/milwaukee-bucks-charlotte-hornets-2cd0dhti/
28/Nov,Indiana Pacers,100,118,Milwaukee Bucks,usa/nba-2021-2022/indiana-pacers-milwaukee-bucks-0htYRqGU/
26/Nov,Denver Nuggets,109,120,Milwaukee Bucks,usa/nba-2021-2022/denver-nuggets-milwaukee-bucks-vaRqVfQf/
24/Nov,Milwaukee Bucks,114,93,Detroit Pistons,usa/nba-2021-2022/milwaukee-bucks-detroit-pistons-CUINPalF/
22/Nov,Milwaukee Bucks,123,92,Orlando Magic,usa/nba-2021-2022/milwaukee-bucks-orlando-magic-xhEoiurj/
20/Nov,Milwaukee Bucks,117,108,Orlando Magic,usa/nba-2021-2022/milwaukee-bucks-orlando-magic-UD1Zcja5/
19/Nov,Milwaukee Bucks,96,89,Oklahoma City Thunder,usa/nba-2021-2022/milwaukee-bucks-oklahoma-city-thunder-d0sdpXU5/
17/Nov,Milwaukee Bucks,109,102,Los Angeles Lakers,usa/nba-2021-2022/milwaukee-bucks-los-angeles-lakers-WzPzuxgQ/
14/Nov,Atlanta Hawks,120,100,Milwaukee Bucks,usa/nba-2021-2022/atlanta-hawks-milwaukee-bucks-prDpZRAT/
12/Nov,Boston Celtics,122,113,Milwaukee Bucks,usa/nba-2021-2022/boston-celtics-milwaukee-bucks-WhrsTYst/
10/Nov,New York Knicks,100,112,Milwaukee Bucks,usa/nba-2021-2022/new-york-knicks-milwaukee-bucks-CzzncYcC/
09/Nov,Philadelphia 76ers,109,118,Milwaukee Bucks,usa/nba-2021-2022/philadelphia-76ers-milwaukee-bucks-44qR1dqs/
07/Nov,Washington Wizards,101,94,Milwaukee Bucks,usa/nba-2021-2022/washington-wizards-milwaukee-bucks-xpryqrw2/
05/Nov,Milwaukee Bucks,98,113,New York Knicks,usa/nba-2021-2022/milwaukee-bucks-new-york-knicks-2RDiPjRI/
02/Nov,Detroit Pistons,89,117,Milwaukee Bucks,usa/nba-2021-2022/detroit-pistons-milwaukee-bucks-Qo6N2xEl/
31/Oct,Milwaukee Bucks,95,107,Utah Jazz,usa/nba-2021-2022/milwaukee-bucks-utah-jazz-29jEfuMR/
30/Oct,Milwaukee Bucks,93,102,San Antonio Spurs,usa/nba-2021-2022/milwaukee-bucks-san-antonio-spurs-hK6BzKUe/
27/Oct,Milwaukee Bucks,108,113,Minnesota Timberwolves,usa/nba-2021-2022/milwaukee-bucks-minnesota-timberwolves-IJkHUi25/
25/Oct,Indiana Pacers,109,119,Milwaukee Bucks,usa/nba-2021-2022/indiana-pacers-milwaukee-bucks-Ork91gYI/
23/Oct,San Antonio Spurs,111,121,Milwaukee Bucks,usa/nba-2021-2022/san-antonio-spurs-milwaukee-bucks-rRn7uzhE/
21/Oct,Miami Heat,137,95,Milwaukee Bucks,usa/nba-2021-2022/miami-heat-milwaukee-bucks-UNbPGjFD/
19/Oct,Milwaukee Bucks,127,104,Brooklyn Nets,usa/nba-2021-2022/milwaukee-bucks-brooklyn-nets-Q50XZJVr/
15/Oct,Milwaukee Bucks,103,114,Dallas Mavericks,usa/nba-2021-2022/milwaukee-bucks-dallas-mavericks-xALMSjiF/
13/Oct,Utah Jazz,124,120,Milwaukee Bucks,usa/nba-2021-2022/utah-jazz-milwaukee-bucks-8zHITWy9/
10/Oct,Milwaukee Bucks,130,110,Oklahoma City Thunder,usa/nba-2021-2022/milwaukee-bucks-oklahoma-city-thunder-zyt99nMd/
08/Oct,Brooklyn Nets,119,115,Milwaukee Bucks,usa/nba-2021-2022/brooklyn-nets-milwaukee-bucks-KEzO7kFk/
05/Oct,Memphis Grizzlies,87,77,Milwaukee Bucks,usa/nba-2021-2022/memphis-grizzlies-milwaukee-bucks-UqIEUCM2/
16/Aug,Denver Nuggets,94,87,Milwaukee Bucks,usa/nba-las-vegas-summer-league-2021/denver-nuggets-milwaukee-bucks-YVXKaNJS/
15/Aug,Washington Wizards,93,83,Milwaukee Bucks,usa/nba-las-vegas-summer-league-2021/washington-wizards-milwaukee-bucks-67YVy0Wm/
13/Aug,Milwaukee Bucks,64,91,Minnesota Timberwolves,usa/nba-las-vegas-summer-league-2021/milwaukee-bucks-minnesota-timberwolves-AHjR7LH7/
11/Aug,Brooklyn Nets,97,91,Milwaukee Bucks,usa/nba-las-vegas-summer-league-2021/brooklyn-nets-milwaukee-bucks-tOZFEWYM/
09/Aug,Milwaukee Bucks,81,78,Los Angeles Clippers,usa/nba-las-vegas-summer-league-2021/milwaukee-bucks-los-angeles-clippers-SK9t0XJT/
20/Jul,Milwaukee Bucks,105,98,Phoenix Suns,usa/nba-2020-2021/milwaukee-bucks-phoenix-suns-ULD28jPK/
17/Jul,Phoenix Suns,119,123,Milwaukee Bucks,usa/nba-2020-2021/phoenix-suns-milwaukee-bucks-zBYhhpYl/
14/Jul,Milwaukee Bucks,109,103,Phoenix Suns,usa/nba-2020-2021/milwaukee-bucks-phoenix-suns-4nnd7v16/
11/Jul,Milwaukee Bucks,120,100,Phoenix Suns,usa/nba-2020-2021/milwaukee-bucks-phoenix-suns-Qemh8Ko0/
08/Jul,Phoenix Suns,118,108,Milwaukee Bucks,usa/nba-2020-2021/phoenix-suns-milwaukee-bucks-rXcm90Wg/
06/Jul,Phoenix Suns,118,105,Milwaukee Bucks,usa/nba-2020-2021/phoenix-suns-milwaukee-bucks-UTgqAtHm/
03/Jul,Atlanta Hawks,107,118,Milwaukee Bucks,usa/nba-2020-2021/atlanta-hawks-milwaukee-bucks-EuvWT22p/
01/Jul,Milwaukee Bucks,123,112,Atlanta Hawks,usa/nba-2020-2021/milwaukee-bucks-atlanta-hawks-E5NIANZE/
29/Jun,Atlanta Hawks,110,88,Milwaukee Bucks,usa/nba-2020-2021/atlanta-hawks-milwaukee-bucks-zZQcj98N/
27/Jun,Atlanta Hawks,102,113,Milwaukee Bucks,usa/nba-2020-2021/atlanta-hawks-milwaukee-bucks-drSgikgH/
25/Jun,Milwaukee Bucks,125,91,Atlanta Hawks,usa/nba-2020-2021/milwaukee-bucks-atlanta-hawks-S8NkhVwB/
23/Jun,Milwaukee Bucks,113,116,Atlanta Hawks,usa/nba-2020-2021/milwaukee-bucks-atlanta-hawks-lIOogBO4/
19/Jun,Brooklyn Nets,111,115,Milwaukee Bucks,usa/nba-2020-2021/brooklyn-nets-milwaukee-bucks-f9OT4LVs/
17/Jun,Milwaukee Bucks,104,89,Brooklyn Nets,usa/nba-2020-2021/milwaukee-bucks-brooklyn-nets-WALaThfr/
15/Jun,Brooklyn Nets,114,108,Milwaukee Bucks,usa/nba-2020-2021/brooklyn-nets-milwaukee-bucks-rZI3xOiE/
13/Jun,Milwaukee Bucks,107,96,Brooklyn Nets,usa/nba-2020-2021/milwaukee-bucks-brooklyn-nets-zk9vpGLR/
10/Jun,Milwaukee Bucks,86,83,Brooklyn Nets,usa/nba-2020-2021/milwaukee-bucks-brooklyn-nets-hQJZpd6L/
07/Jun,Brooklyn Nets,125,86,Milwaukee Bucks,usa/nba-2020-2021/brooklyn-nets-milwaukee-bucks-MBK5aODU/
05/Jun,Brooklyn Nets,115,107,Milwaukee Bucks,usa/nba-2020-2021/brooklyn-nets-milwaukee-bucks-hYVAIMPa/
29/May,Miami Heat,103,120,Milwaukee Bucks,usa/nba-2020-2021/miami-heat-milwaukee-bucks-jR00jdCl/
27/May,Miami Heat,84,113,Milwaukee Bucks,usa/nba-2020-2021/miami-heat-milwaukee-bucks-Cz2dixcr/
24/May,Milwaukee Bucks,132,98,Miami Heat,usa/nba-2020-2021/milwaukee-bucks-miami-heat-6yvT84SF/
22/May,Milwaukee Bucks,109,107,Miami Heat,usa/nba-2020-2021/milwaukee-bucks-miami-heat-IoGiOnqK/
16/May,Chicago Bulls,118,112,Milwaukee Bucks,usa/nba-2020-2021/chicago-bulls-milwaukee-bucks-tEOKqchD/
15/May,Milwaukee Bucks,122,108,Miami Heat,usa/nba-2020-2021/milwaukee-bucks-miami-heat-2aoYh1VQ/
13/May,Indiana Pacers,133,142,Milwaukee Bucks,usa/nba-2020-2021/indiana-pacers-milwaukee-bucks-EutFpIL9/
11/May,Milwaukee Bucks,114,102,Orlando Magic,usa/nba-2020-2021/milwaukee-bucks-orlando-magic-AVySo70n/
10/May,San Antonio Spurs,146,125,Milwaukee Bucks,usa/nba-2020-2021/san-antonio-spurs-milwaukee-bucks-zDNqZTGt/
07/May,Milwaukee Bucks,141,133,Houston Rockets,usa/nba-2020-2021/milwaukee-bucks-houston-rockets-bcPEjjm7/
05/May,Milwaukee Bucks,135,134,Washington Wizards,usa/nba-2020-2021/milwaukee-bucks-washington-wizards-6LXnvbTt/
04/May,Milwaukee Bucks,124,118,Brooklyn Nets,usa/nba-2020-2021/milwaukee-bucks-brooklyn-nets-GC20kn6o/
02/May,Milwaukee Bucks,117,114,Brooklyn Nets,usa/nba-2020-2021/milwaukee-bucks-brooklyn-nets-raMiMmxa/
30/Apr,Chicago Bulls,98,108,Milwaukee Bucks,usa/nba-2020-2021/chicago-bulls-milwaukee-bucks-E3vurAsL/
29/Apr,Houston Rockets,143,136,Milwaukee Bucks,usa/nba-2020-2021/houston-rockets-milwaukee-bucks-x6wuPUzq/
27/Apr,Charlotte Hornets,104,114,Milwaukee Bucks,usa/nba-2020-2021/charlotte-hornets-milwaukee-bucks-hfBu6GU3/
25/Apr,Atlanta Hawks,111,104,Milwaukee Bucks,usa/nba-2020-2021/atlanta-hawks-milwaukee-bucks-AwGMgnus/
24/Apr,Milwaukee Bucks,132,94,Philadelphia 76ers,usa/nba-2020-2021/milwaukee-bucks-philadelphia-76ers-OIF8nVXD/
22/Apr,Milwaukee Bucks,124,117,Philadelphia 76ers,usa/nba-2020-2021/milwaukee-bucks-philadelphia-76ers-x2iRZil8/
19/Apr,Milwaukee Bucks,127,128,Phoenix Suns,usa/nba-2020-2021/milwaukee-bucks-phoenix-suns-CMzSEVfo/
17/Apr,Milwaukee Bucks,115,128,Memphis Grizzlies,usa/nba-2020-2021/milwaukee-bucks-memphis-grizzlies-67CA8fYB/
15/Apr,Atlanta Hawks,109,120,Milwaukee Bucks,usa/nba-2020-2021/atlanta-hawks-milwaukee-bucks-GM99SfOi/
14/Apr,Minnesota Timberwolves,105,130,Milwaukee Bucks,usa/nba-2020-2021/minnesota-timberwolves-milwaukee-bucks-rB6sPLHa/
11/Apr,Orlando Magic,87,124,Milwaukee Bucks,usa/nba-2020-2021/orlando-magic-milwaukee-bucks-v37k67BK/
09/Apr,Milwaukee Bucks,119,127,Charlotte Hornets,usa/nba-2020-2021/milwaukee-bucks-charlotte-hornets-EX71BsW2/
08/Apr,Dallas Mavericks,116,101,Milwaukee Bucks,usa/nba-2020-2021/dallas-mavericks-milwaukee-bucks-pthNAAuh/
06/Apr,Golden State Warriors,122,121,Milwaukee Bucks,usa/nba-2020-2021/golden-state-warriors-milwaukee-bucks-Ms1wjz4P/
03/Apr,Sacramento Kings,128,129,Milwaukee Bucks,usa/nba-2020-2021/sacramento-kings-milwaukee-bucks-xEyHxQT8/
02/Apr,Portland Trail Blazers,109,127,Milwaukee Bucks,usa/nba-2020-2021/portland-trail-blazers-milwaukee-bucks-KGkoP6a9/
31/Mar,Los Angeles Lakers,97,112,Milwaukee Bucks,usa/nba-2020-2021/los-angeles-lakers-milwaukee-bucks-vqgseSpT/
29/Mar,Los Angeles Clippers,129,105,Milwaukee Bucks,usa/nba-2020-2021/los-angeles-clippers-milwaukee-bucks-jNzeqVoH/
27/Mar,Milwaukee Bucks,96,102,New York Knicks,usa/nba-2020-2021/milwaukee-bucks-new-york-knicks-YPbzlYFl/
26/Mar,Milwaukee Bucks,114,122,Boston Celtics,usa/nba-2020-2021/milwaukee-bucks-boston-celtics-hhbSKZo2/
24/Mar,Milwaukee Bucks,121,119,Boston Celtics,usa/nba-2020-2021/milwaukee-bucks-boston-celtics-Es37T6Y4/
22/Mar,Milwaukee Bucks,140,113,Indiana Pacers,usa/nba-2020-2021/milwaukee-bucks-indiana-pacers-vmTUFm45/
20/Mar,Milwaukee Bucks,120,113,San Antonio Spurs,usa/nba-2020-2021/milwaukee-bucks-san-antonio-spurs-zg9BBYCJ/
17/Mar,Philadelphia 76ers,105,109,Milwaukee Bucks,usa/nba-2020-2021/philadelphia-76ers-milwaukee-bucks-QsCStN7S/
15/Mar,Washington Wizards,122,133,Milwaukee Bucks,usa/nba-2020-2021/washington-wizards-milwaukee-bucks-f7gP5lO7/
13/Mar,Washington Wizards,119,125,Milwaukee Bucks,usa/nba-2020-2021/washington-wizards-milwaukee-bucks-YXxVeDfq/
11/Mar,Milwaukee Bucks,134,101,New York Knicks,usa/nba-2020-2021/milwaukee-bucks-new-york-knicks-CtV4ib3c/
04/Mar,Memphis Grizzlies,111,112,Milwaukee Bucks,usa/nba-2020-2021/memphis-grizzlies-milwaukee-bucks-jX1HJztK/
02/Mar,Milwaukee Bucks,97,128,Denver Nuggets,usa/nba-2020-2021/milwaukee-bucks-denver-nuggets-EBrk178e/
28/Feb,Milwaukee Bucks,105,100,Los Angeles Clippers,usa/nba-2020-2021/milwaukee-bucks-los-angeles-clippers-bLgYZU9d/
25/Feb,Milwaukee Bucks,129,125,New Orleans Pelicans,usa/nba-2020-2021/milwaukee-bucks-new-orleans-pelicans-Qma9qrsg/
23/Feb,Milwaukee Bucks,139,112,Minnesota Timberwolves,usa/nba-2020-2021/milwaukee-bucks-minnesota-timberwolves-6P31GqD6/
21/Feb,Milwaukee Bucks,128,115,Sacramento Kings,usa/nba-2020-2021/milwaukee-bucks-sacramento-kings-IsKwOzFF/
19/Feb,Milwaukee Bucks,98,85,Oklahoma City Thunder,usa/nba-2020-2021/milwaukee-bucks-oklahoma-city-thunder-0WhZeIVM/
18/Feb,Milwaukee Bucks,96,110,Toronto Raptors,usa/nba-2020-2021/milwaukee-bucks-toronto-raptors-4jYIh1xc/
16/Feb,Milwaukee Bucks,113,124,Toronto Raptors,usa/nba-2020-2021/milwaukee-bucks-toronto-raptors-jmpyUHad/
14/Feb,Oklahoma City Thunder,114,109,Milwaukee Bucks,usa/nba-2020-2021/oklahoma-city-thunder-milwaukee-bucks-2FJmd688/
12/Feb,Utah Jazz,129,115,Milwaukee Bucks,usa/nba-2020-2021/utah-jazz-milwaukee-bucks-zk3KLPWe/
10/Feb,Phoenix Suns,125,124,Milwaukee Bucks,usa/nba-2020-2021/phoenix-suns-milwaukee-bucks-4pyEE8PS/
08/Feb,Denver Nuggets,112,125,Milwaukee Bucks,usa/nba-2020-2021/denver-nuggets-milwaukee-bucks-WfuAJu5t/
06/Feb,Cleveland Cavaliers,99,124,Milwaukee Bucks,usa/nba-2020-2021/cleveland-cavaliers-milwaukee-bucks-Wfg5k1j0/
05/Feb,Cleveland Cavaliers,105,123,Milwaukee Bucks,usa/nba-2020-2021/cleveland-cavaliers-milwaukee-bucks-YPhWxO6f/
03/Feb,Milwaukee Bucks,130,110,Indiana Pacers,usa/nba-2020-2021/milwaukee-bucks-indiana-pacers-pxQanyvi/
01/Feb,Milwaukee Bucks,134,106,Portland Trail Blazers,usa/nba-2020-2021/milwaukee-bucks-portland-trail-blazers-WGUAVorU/
30/Jan,Charlotte Hornets,126,114,Milwaukee Bucks,usa/nba-2020-2021/charlotte-hornets-milwaukee-bucks-M5gBOCUn/
29/Jan,New Orleans Pelicans,131,126,Milwaukee Bucks,usa/nba-2020-2021/new-orleans-pelicans-milwaukee-bucks-lbMp8ip6/
27/Jan,Toronto Raptors,108,115,Milwaukee Bucks,usa/nba-2020-2021/toronto-raptors-milwaukee-bucks-WWl1HvGj/
24/Jan,Milwaukee Bucks,129,115,Atlanta Hawks,usa/nba-2020-2021/milwaukee-bucks-atlanta-hawks-hAZdhlli/
21/Jan,Milwaukee Bucks,106,113,Los Angeles Lakers,usa/nba-2020-2021/milwaukee-bucks-los-angeles-lakers-SUCDPbEm/
18/Jan,Brooklyn Nets,125,123,Milwaukee Bucks,usa/nba-2020-2021/brooklyn-nets-milwaukee-bucks-UBrBBBY7/
15/Jan,Milwaukee Bucks,112,109,Dallas Mavericks,usa/nba-2020-2021/milwaukee-bucks-dallas-mavericks-0bF48oMb/
13/Jan,Detroit Pistons,101,110,Milwaukee Bucks,usa/nba-2020-2021/detroit-pistons-milwaukee-bucks-tzKdumhC/
11/Jan,Orlando Magic,99,121,Milwaukee Bucks,usa/nba-2020-2021/orlando-magic-milwaukee-bucks-z3MAVBOm/
09/Jan,Milwaukee Bucks,100,90,Cleveland Cavaliers,usa/nba-2020-2021/milwaukee-bucks-cleveland-cavaliers-K4oixNu3/
08/Jan,Milwaukee Bucks,118,131,Utah Jazz,usa/nba-2020-2021/milwaukee-bucks-utah-jazz-zyQLMstG/
06/Jan,Milwaukee Bucks,130,115,Detroit Pistons,usa/nba-2020-2021/milwaukee-bucks-detroit-pistons-Uu2k5fgo/
04/Jan,Milwaukee Bucks,125,115,Detroit Pistons,usa/nba-2020-2021/milwaukee-bucks-detroit-pistons-27NRCoef/
